(QUERY): 'AMERICAN-MUSLIM' '06'
Negative Neutral Positive
0.9125409126281738 0.08369678258895874 0.0037622731178998947 
0.8797668814659119 0.11525090038776398 0.0049822055734694 
0.5537583231925964 0.4259612560272217 0.020280396565794945 
0.15677966177463531 0.7490413784980774 0.09417897462844849 
0.5433775782585144 0.4049464762210846 0.051675934344530106 
0.8635446429252625 0.13136184215545654 0.0050934795290231705 
0.0012921030865982175 0.1179254800081253 0.880782425403595 
0.7478395700454712 0.24117136001586914 0.010989101603627205 
0.8758097887039185 0.1174585372209549 0.0067316219210624695 
0.7938589453697205 0.19948223233222961 0.006658861879259348 
0.004201165400445461 0.08251375705003738 0.9132851362228394 
0.008750246837735176 0.5695616602897644 0.42168813943862915 
0.5992986559867859 0.34404629468917847 0.05665507912635803 
0.7636291980743408 0.2298748940229416 0.0064959716983139515 
0.9355799555778503 0.060715202242136 0.0037048610392957926 
0.9198703765869141 0.0760243833065033 0.004105284344404936 
0.3281346261501312 0.6302040219306946 0.04166138917207718 
0.7791591882705688 0.20766766369342804 0.013173174113035202 
0.005824332125484943 0.5523393750190735 0.44183626770973206 
0.8076514005661011 0.18270698189735413 0.009641614742577076 
0.0507984533905983 0.7939609289169312 0.15524055063724518 
0.9292374849319458 0.0681399405002594 0.0026225370820611715 
0.14248912036418915 0.8222838044166565 0.035227056592702866 
0.18023738265037537 0.7832022309303284 0.03656044602394104 
0.5831287503242493 0.38192787766456604 0.03494332358241081 
0.9204261302947998 0.07559452950954437 0.003979385364800692 
0.5276151895523071 0.45101574063301086 0.021369026973843575 
0.7625623345375061 0.23010236024856567 0.00733528658747673 
0.09733476489782333 0.8008794784545898 0.10178578644990921 
0.805972695350647 0.1845596730709076 0.009467714466154575 
0.5647175312042236 0.39593955874443054 0.03934292495250702 
0.8754216432571411 0.12082759290933609 0.003750734031200409 
0.8576350212097168 0.13700680434703827 0.0053582279942929745 
0.6176842451095581 0.35835394263267517 0.02396182343363762 
0.7018353343009949 0.2817179262638092 0.016446754336357117 
0.8894784450531006 0.1037101298570633 0.006811424158513546 
0.12964767217636108 0.7448083162307739 0.12554407119750977 
0.8348900675773621 0.14736413955688477 0.017745837569236755 
0.5996562242507935 0.38105496764183044 0.019288845360279083 
0.7421734929084778 0.24664424359798431 0.011182346381247044 
0.26033902168273926 0.7088112235069275 0.030849726870656013 
0.7234669327735901 0.26492035388946533 0.01161262858659029 
0.3286672830581665 0.6443803906440735 0.026952307671308517 
0.11678735166788101 0.8012967109680176 0.08191598206758499 
0.8492743372917175 0.14442117512226105 0.0063045271672308445 
0.4673152565956116 0.43690913915634155 0.09577564150094986 
0.13760016858577728 0.8453825116157532 0.017017383128404617 
0.9572769403457642 0.04052882641553879 0.0021942134480923414 
0.6386537551879883 0.3498767018318176 0.011469611898064613 
0.436309278011322 0.5442279577255249 0.019462795928120613 
0.8985572457313538 0.09785440564155579 0.003588245250284672 
0.8819674849510193 0.11442529410123825 0.003607160644605756 
0.333581805229187 0.4911375641822815 0.17528071999549866 
0.8009992241859436 0.1942102611064911 0.004790494218468666 
0.7020254135131836 0.27832120656967163 0.01965336874127388 
0.8009992241859436 0.1942102611064911 0.004790494218468666 
0.4588095247745514 0.5216196179389954 0.019570864737033844 
0.9389126300811768 0.05827062949538231 0.0028167269192636013 
0.7786884903907776 0.21292386949062347 0.008387677371501923 
0.6902761459350586 0.296475887298584 0.013247968629002571 
0.9508289098739624 0.04616765305399895 0.0030034480150789022 
0.8175458908081055 0.17446033656597137 0.007993822917342186 
0.8926573991775513 0.10313675552606583 0.004205883480608463 
0.6411857604980469 0.33480310440063477 0.02401113510131836 
0.8138745427131653 0.17682687938213348 0.009298590943217278 
0.02180531620979309 0.8170722723007202 0.1611224114894867 
0.6522234082221985 0.33811259269714355 0.009664006531238556 
0.07020900398492813 0.8943195939064026 0.035471320152282715 
0.8370044827461243 0.15189576148986816 0.0110998023301363 
0.9339468479156494 0.06266339868307114 0.0033897387329488993 
0.8985985517501831 0.09734027087688446 0.004061196930706501 
0.42595016956329346 0.5603270530700684 0.013722756877541542 
0.004389859735965729 0.2910703420639038 0.7045397758483887 
0.18023738265037537 0.7832022309303284 0.03656044602394104 
0.8221368193626404 0.17061391472816467 0.007249224465340376 
0.0008355676545761526 0.02010061964392662 0.9790638089179993 
0.8616993427276611 0.13011980056762695 0.008180789649486542 
0.6286525130271912 0.34670618176460266 0.02464132010936737 
0.0783204585313797 0.8109227418899536 0.11075674742460251 
0.7827030420303345 0.21047666668891907 0.006820342969149351 
0.02751525491476059 0.4540831446647644 0.5184016227722168 
0.4505142271518707 0.4832053482532501 0.06628041714429855 
0.13453257083892822 0.8052433133125305 0.060224100947380066 
0.933113157749176 0.06368011981248856 0.0032066714484244585 
0.901032030582428 0.09285208582878113 0.006115878000855446 
0.4967533349990845 0.45524436235427856 0.04800230637192726 
0.8326696753501892 0.16106927394866943 0.006261048372834921 
0.051077451556921005 0.475320965051651 0.47360163927078247 
0.4048619270324707 0.5544508099555969 0.04068726301193237 
0.3028182089328766 0.6821979284286499 0.014983813278377056 
0.297034353017807 0.5993383526802063 0.1036272794008255 
0.40036293864250183 0.559714138507843 0.03992295265197754 
0.8945767283439636 0.10171545296907425 0.003707860829308629 
0.7288589477539062 0.2628175914287567 0.008323509246110916 
0.005153215490281582 0.8351430892944336 0.15970364212989807 
0.9297695755958557 0.06720437109470367 0.0030260670464485884 
0.8068987131118774 0.18488343060016632 0.008217891678214073 
0.9247773289680481 0.07290869951248169 0.0023140134289860725 
0.926115095615387 0.07043678313493729 0.0034480663016438484 
0.11483641713857651 0.5197166800498962 0.3654468357563019 
0.09673842787742615 0.87939453125 0.02386694774031639 
0.6094105839729309 0.38345882296562195 0.0071305870078504086 
0.8567704558372498 0.13699457049369812 0.006234968081116676 
0.0009775998769327998 0.0356893464922905 0.9633330702781677 
0.9364089369773865 0.05900431424379349 0.0045867436565458775 
0.8916975259780884 0.10191797465085983 0.006384560838341713 
0.517164945602417 0.3482697904109955 0.13456521928310394 
0.7030928134918213 0.28626909852027893 0.010638067498803139 
0.8305999636650085 0.1644899547100067 0.004910083021968603 
0.15080106258392334 0.730794370174408 0.11840455234050751 
0.9574285745620728 0.040561895817518234 0.002009508665651083 
0.9544634819030762 0.04374833032488823 0.001788200344890356 
