(QUERY): 'WOMEN' '08'
Negative Neutral Positive
0.23052382469177246 0.7458142042160034 0.02366197668015957 
0.06914081424474716 0.716714084148407 0.21414512395858765 
0.0537826269865036 0.7921953201293945 0.1540219783782959 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.878800094127655 0.1117897555232048 0.009410146623849869 
0.23791515827178955 0.7065859436988831 0.055498868227005005 
0.017735131084918976 0.1723717898130417 0.8098931312561035 
0.2034238874912262 0.740475594997406 0.05610059201717377 
0.7877620458602905 0.1978924721479416 0.014345509000122547 
0.0014160708524286747 0.016038421541452408 0.9825454950332642 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.6588001847267151 0.3303372859954834 0.010862497612833977 
0.8481303453445435 0.14667366445064545 0.005196025129407644 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.9548262357711792 0.042333777993917465 0.0028399028815329075 
0.9256917238235474 0.0716010108590126 0.002707247855141759 
0.4851425886154175 0.498850017786026 0.01600741036236286 
0.03679591417312622 0.8296881914138794 0.13351589441299438 
0.3411238491535187 0.5905600190162659 0.06831620633602142 
0.618786633014679 0.3638797998428345 0.01733361929655075 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.16736717522144318 0.7600464820861816 0.07258637249469757 
0.8136687278747559 0.17599278688430786 0.010338496416807175 
0.5362745523452759 0.4518745243549347 0.01185095775872469 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.3367367088794708 0.5409573316574097 0.12230591475963593 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.35139966011047363 0.6133553385734558 0.035245008766651154 
0.23323304951190948 0.7216469645500183 0.04512007534503937 
0.781832754611969 0.20935747027397156 0.008809792809188366 
0.09557507187128067 0.6986585855484009 0.20576640963554382 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.599955141544342 0.38494938611984253 0.015095464885234833 
0.928939700126648 0.06744222342967987 0.0036180310416966677 
0.17142894864082336 0.7012696862220764 0.1273014098405838 
0.03679591417312622 0.8296881914138794 0.13351589441299438 
0.8039516806602478 0.19067071378231049 0.005377633031457663 
0.6979491114616394 0.2857283353805542 0.016322504729032516 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.595064103603363 0.3864854872226715 0.018450379371643066 
0.14182519912719727 0.592812716960907 0.26536205410957336 
0.38383227586746216 0.5719009041786194 0.044266849756240845 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.2994500994682312 0.6551995277404785 0.04535038024187088 
0.20883217453956604 0.6618185043334961 0.12934933602809906 
0.9362450838088989 0.059963423758745193 0.0037914521526545286 
0.3996273875236511 0.5717608332633972 0.028611771762371063 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.380266934633255 0.601260244846344 0.01847280003130436 
0.31874123215675354 0.6489034295082092 0.03235531598329544 
0.26243528723716736 0.704457700252533 0.03310706466436386 
0.7250091433525085 0.255282461643219 0.01970840059220791 
0.835077166557312 0.15769638121128082 0.007226462941616774 
0.9413044452667236 0.05451899766921997 0.004176565445959568 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.1068684458732605 0.8534587025642395 0.039672866463661194 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.3909812271595001 0.5594006776809692 0.049618057906627655 
0.4394076466560364 0.5141724348068237 0.046419885009527206 
0.15917225182056427 0.7846860885620117 0.056141696870326996 
0.2989928424358368 0.6358702182769775 0.0651368573307991 
0.9313661456108093 0.0654648169875145 0.0031690129544585943 
0.8557157516479492 0.13587506115436554 0.00840925145894289 
0.7942965626716614 0.19699351489543915 0.008709953166544437 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.30675989389419556 0.6058293581008911 0.08741073310375214 
0.5713534355163574 0.3994499742984772 0.029196618124842644 
0.07760200649499893 0.8340635299682617 0.08833447098731995 
0.06072327494621277 0.8061547875404358 0.13312195241451263 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.021350983530282974 0.5394864678382874 0.43916255235671997 
0.9236278533935547 0.07290256768465042 0.0034696413204073906 
0.7323774695396423 0.25743764638900757 0.010184896178543568 
0.2106328308582306 0.7542815208435059 0.035085536539554596 
0.2106328308582306 0.7542815208435059 0.035085536539554596 
0.1098901778459549 0.7959956526756287 0.09411419183015823 
0.8996875882148743 0.0959114134311676 0.004400893580168486 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.019021427258849144 0.720160186290741 0.2608184516429901 
0.09557507187128067 0.6986585855484009 0.20576640963554382 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.19658181071281433 0.639193058013916 0.16422513127326965 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.5854359269142151 0.3966507017612457 0.017913391813635826 
0.21133705973625183 0.7189711928367615 0.0696917399764061 
0.2458881139755249 0.6973992586135864 0.056712593883275986 
0.13063357770442963 0.8285539150238037 0.04081245884299278 
0.6043848395347595 0.3737697899341583 0.02184530720114708 
0.004606639966368675 0.1587304323911667 0.8366628885269165 
0.8700635433197021 0.12636366486549377 0.003572833491489291 
0.5065175890922546 0.43429818749427795 0.05918422341346741 
0.1089131161570549 0.7022706866264343 0.18881618976593018 
0.2062385529279709 0.6979613900184631 0.09580002725124359 
0.544918417930603 0.43786177039146423 0.017219746485352516 
0.6014084219932556 0.3887733221054077 0.009818186052143574 
0.7187906503677368 0.2655318081378937 0.01567753031849861 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.3389205038547516 0.6310057640075684 0.030073706060647964 
0.366208553314209 0.6125174164772034 0.0212740246206522 
0.1413377821445465 0.7485381960868835 0.11012396961450577 
0.7731485962867737 0.21851618587970734 0.008335242047905922 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.1291114240884781 0.7747671008110046 0.0961214005947113 
0.030866099521517754 0.9233089685440063 0.04582495242357254 
0.3132685422897339 0.6462757587432861 0.040455691516399384 
0.16488119959831238 0.7550988793373108 0.08001987636089325 
0.6625925302505493 0.31851866841316223 0.018888842314481735 
0.7300801873207092 0.2565261423587799 0.013393638655543327 
0.7300801873207092 0.2565261423587799 0.013393638655543327 
0.7300801873207092 0.2565261423587799 0.013393638655543327 
0.09557507187128067 0.6986585855484009 0.20576640963554382 
0.45005369186401367 0.5271219611167908 0.022824326530098915 
0.05303911119699478 0.6894392371177673 0.25752168893814087 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.6076933145523071 0.37835749983787537 0.013949219137430191 
0.26478874683380127 0.6976263523101807 0.03758492320775986 
0.19412606954574585 0.49097996950149536 0.3148939311504364 
0.10237011313438416 0.8350014090538025 0.06262847036123276 
0.017532596364617348 0.8127911686897278 0.16967624425888062 
0.6279498338699341 0.35833635926246643 0.013713841326534748 
0.8748388886451721 0.11908864229917526 0.006072394084185362 
0.8849235773086548 0.10985170304775238 0.005224724765866995 
0.33973807096481323 0.6324549317359924 0.027807071805000305 
0.04416396841406822 0.7675056457519531 0.18833042681217194 
