(QUERY): 'WOMEN' '05'
Negative Neutral Positive
0.09623344987630844 0.8643243908882141 0.03944217041134834 
0.23296843469142914 0.740007758140564 0.027023857459425926 
0.05207328870892525 0.7601765990257263 0.18775008618831635 
0.05044970288872719 0.7570832371711731 0.1924671083688736 
0.7830906510353088 0.20883996784687042 0.008069375529885292 
0.05044970288872719 0.7570832371711731 0.1924671083688736 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.5609979629516602 0.4287160634994507 0.010285943746566772 
0.06572585552930832 0.77769935131073 0.1565747857093811 
0.05690228193998337 0.7789775133132935 0.164120152592659 
0.7933090925216675 0.1989077627658844 0.007783230859786272 
0.07455553859472275 0.723971426486969 0.20147302746772766 
0.04922875761985779 0.8050603270530701 0.14571093022823334 
0.07453308254480362 0.7855070233345032 0.13995984196662903 
0.0392923466861248 0.75450199842453 0.20620572566986084 
0.05690228193998337 0.7789775133132935 0.164120152592659 
0.07453308254480362 0.7855070233345032 0.13995984196662903 
0.047621794044971466 0.7341090440750122 0.21826912462711334 
0.0015815322985872626 0.158306285738945 0.8401121497154236 
0.8665847778320312 0.12870284914970398 0.004712356720119715 
0.35236531496047974 0.6046671271324158 0.04296756908297539 
0.9178206324577332 0.07686278223991394 0.005316572729498148 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.7271726131439209 0.26305434107780457 0.009773023426532745 
0.008643582463264465 0.4170544743537903 0.5743019580841064 
0.008162488229572773 0.7667593955993652 0.22507810592651367 
0.027559341862797737 0.6432939171791077 0.3291468024253845 
0.021759403869509697 0.5645714998245239 0.41366904973983765 
0.7007285952568054 0.2896893322467804 0.009582025930285454 
0.0768929049372673 0.8339120149612427 0.08919510990381241 
0.2926505506038666 0.6606500744819641 0.04669930413365364 
0.678965151309967 0.31185460090637207 0.009180254302918911 
0.02073339931666851 0.4121887683868408 0.5670778155326843 
0.9105042815208435 0.08574436604976654 0.0037514304276555777 
0.33433839678764343 0.587438702583313 0.07822293788194656 
0.3851878345012665 0.5129491686820984 0.10186296701431274 
0.9093708992004395 0.0853322222828865 0.005296907387673855 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.014302847906947136 0.4403083324432373 0.5453888177871704 
0.4454365670681 0.5346114635467529 0.01995198056101799 
0.33259132504463196 0.6152635812759399 0.05214507505297661 
0.45931342244148254 0.39236757159233093 0.14831894636154175 
0.9231248497962952 0.07288797944784164 0.003987180534750223 
0.8284976482391357 0.16322025656700134 0.008282095193862915 
0.6873493194580078 0.29649433493614197 0.016156326979398727 
0.002941522281616926 0.07892210781574249 0.9181363582611084 
0.0375419445335865 0.7842879891395569 0.1781700849533081 
