(QUERY): 'MUSLIM' '11'
Negative Neutral Positive
0.13148212432861328 0.8217237591743469 0.04679415747523308 
0.4637281596660614 0.47102537751197815 0.06524647772312164 
0.22559195756912231 0.7175921201705933 0.05681595578789711 
0.899729311466217 0.09575921297073364 0.004511516075581312 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.15496090054512024 0.807461678981781 0.03757748007774353 
0.624228835105896 0.3541622757911682 0.021608887240290642 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.557175874710083 0.4181458055973053 0.02467830665409565 
0.1284782439470291 0.805871307849884 0.06565044820308685 
0.7057493329048157 0.2839062213897705 0.010344401933252811 
0.049721766263246536 0.5614539980888367 0.3888242542743683 
0.17936313152313232 0.7810311317443848 0.03960568830370903 
0.37123316526412964 0.5517790913581848 0.07698769122362137 
0.14011533558368683 0.7976348996162415 0.06224977225065231 
0.24884940683841705 0.6899767518043518 0.06117388606071472 
0.06114216893911362 0.8878609538078308 0.050996869802474976 
0.19348667562007904 0.7638738751411438 0.04263942316174507 
0.5744428038597107 0.3854348659515381 0.040122345089912415 
0.14978265762329102 0.765295147895813 0.08492228388786316 
0.4408239722251892 0.5264827609062195 0.03269331529736519 
0.03661873936653137 0.7866610884666443 0.17672014236450195 
0.784659743309021 0.20065364241600037 0.014686607755720615 
0.008587321266531944 0.4021965563297272 0.5892161130905151 
0.00263286754488945 0.1612888127565384 0.8360783457756042 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.21734680235385895 0.7259177565574646 0.056735556572675705 
0.7030837535858154 0.26869797706604004 0.02821831777691841 
0.7636606693267822 0.22262315452098846 0.01371608767658472 
0.2838863730430603 0.6872698664665222 0.028843726962804794 
0.6313413381576538 0.3474680185317993 0.021190650761127472 
0.7413029074668884 0.24856111407279968 0.010135944932699203 
0.0915297195315361 0.8144176602363586 0.09405262023210526 
0.39447107911109924 0.5260927677154541 0.07943613082170486 
0.40006574988365173 0.5656726360321045 0.03426162526011467 
0.23784004151821136 0.7102304100990295 0.05192955955862999 
0.27567484974861145 0.6319218873977661 0.09240330010652542 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.6994838714599609 0.2870015501976013 0.013514533638954163 
0.6966526508331299 0.2946458160877228 0.008701578713953495 
0.314624160528183 0.6286211013793945 0.056754689663648605 
0.23744787275791168 0.726860523223877 0.03569154813885689 
0.20644910633563995 0.6958065629005432 0.09774432331323624 
0.04105476662516594 0.5747349858283997 0.3842102885246277 
0.17258772253990173 0.7911079525947571 0.036304324865341187 
0.8133667707443237 0.17801882326602936 0.008614434860646725 
0.0779242143034935 0.5806876420974731 0.34138819575309753 
0.8546094298362732 0.13910864293575287 0.0062818946316838264 
0.15673722326755524 0.6260228753089905 0.2172398567199707 
0.5673174858093262 0.4050389528274536 0.02764357253909111 
0.011845200322568417 0.054631661623716354 0.9335231184959412 
0.8056318759918213 0.18767958879470825 0.006688565947115421 
0.38629475235939026 0.5617271661758423 0.05197806656360626 
0.7066417932510376 0.2792736887931824 0.014084585011005402 
0.6850384473800659 0.30322977900505066 0.011731775477528572 
0.1373889297246933 0.7795438170433044 0.08306728303432465 
0.009690931998193264 0.3609072268009186 0.6294018030166626 
0.864686906337738 0.128897026181221 0.006416070740669966 
0.3071932792663574 0.6426514983177185 0.050155241042375565 
0.4693320691585541 0.49268272519111633 0.03798525035381317 
0.12768562138080597 0.8082230687141418 0.0640912875533104 
0.09286060184240341 0.7892345786094666 0.11790481209754944 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.6844916343688965 0.29099854826927185 0.024509809911251068 
0.5790309906005859 0.394855797290802 0.02611323446035385 
0.8434630036354065 0.14971905946731567 0.006817854009568691 
0.4319108724594116 0.47736385464668274 0.09072531014680862 
0.0013852919219061732 0.03085140883922577 0.9677633047103882 
0.006066169124096632 0.3987573981285095 0.5951763987541199 
0.9233118891716003 0.07411733269691467 0.0025706992018967867 
0.8601445555686951 0.13465571403503418 0.005199809093028307 
0.7619144916534424 0.22736725211143494 0.010718218982219696 
0.6559891104698181 0.3300745189189911 0.01393629889935255 
0.2121950387954712 0.68843013048172 0.09937483072280884 
0.5739336013793945 0.4043281376361847 0.021738290786743164 
0.6496727466583252 0.3343438506126404 0.015983395278453827 
0.32795265316963196 0.6286186575889587 0.04342862591147423 
0.4940180778503418 0.4846978783607483 0.021284043788909912 
0.0818917378783226 0.8455937504768372 0.07251447439193726 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.011377188377082348 0.44648098945617676 0.5421417951583862 
0.01757396198809147 0.4099968373775482 0.5724292397499084 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.5673535466194153 0.41792330145835876 0.014723206870257854 
0.017407087609171867 0.6377789378166199 0.3448139429092407 
0.285399466753006 0.6793553233146667 0.03524516150355339 
0.03317519277334213 0.5235427618026733 0.44328200817108154 
0.11373936384916306 0.7825954556465149 0.10366511344909668 
0.4655599296092987 0.46880263090133667 0.06563743203878403 
0.5983930230140686 0.3841044008731842 0.017502568662166595 
0.0443960465490818 0.8323637843132019 0.12324011325836182 
0.3516325354576111 0.5872668027877808 0.06110072508454323 
0.20186005532741547 0.7419916391372681 0.05614830181002617 
0.005307398270815611 0.21294833719730377 0.7817442417144775 
0.3278319835662842 0.6281183958053589 0.04404953494668007 
0.254015177488327 0.6980431079864502 0.047941699624061584 
0.6016837358474731 0.3812068700790405 0.017109340056777 
0.011571192182600498 0.3324042558670044 0.6560245752334595 
0.048178303986787796 0.7428830862045288 0.2089386284351349 
0.03937796130776405 0.8245924115180969 0.13602973520755768 
0.10220856219530106 0.848352313041687 0.049439091235399246 
0.1627296507358551 0.7010101079940796 0.13626018166542053 
0.030928492546081543 0.6691792607307434 0.29989227652549744 
0.08474435657262802 0.8123058676719666 0.10294977575540543 
0.8398883938789368 0.15128563344478607 0.008825981989502907 
0.4036528468132019 0.5733504295349121 0.022996721789240837 
0.3166770935058594 0.5632324814796448 0.12009043991565704 
0.3097599744796753 0.6472155451774597 0.04302447289228439 
0.00808718241751194 0.18409834802150726 0.8078144788742065 
0.6717349886894226 0.3021043539047241 0.026160618290305138 
0.027882639318704605 0.7210854291915894 0.2510319650173187 
0.140993133187294 0.837705671787262 0.021301083266735077 
0.04205174744129181 0.6657767295837402 0.292171448469162 
0.10056005418300629 0.8194935321807861 0.07994642108678818 
0.05407802015542984 0.726728081703186 0.21919380128383636 
0.14327417314052582 0.7854790687561035 0.07124672085046768 
0.02148381620645523 0.5211647152900696 0.4573514461517334 
0.37216320633888245 0.6052321791648865 0.022604618221521378 
0.8427771925926208 0.14856532216072083 0.008657500147819519 
0.01755164936184883 0.42553138732910156 0.5569169521331787 
0.04109310731291771 0.6429174542427063 0.31598952412605286 
0.06388569623231888 0.6332687139511108 0.3028455972671509 
0.3610459864139557 0.5923177003860474 0.04663625359535217 
