(QUERY): 'HIJAB' '06'
Negative Neutral Positive
0.005246161483228207 0.08212413638830185 0.9126296639442444 
0.08360876888036728 0.810544490814209 0.10584679245948792 
0.5348677635192871 0.44684186577796936 0.0182903204113245 
0.006373634561896324 0.5942020416259766 0.39942440390586853 
0.14745208621025085 0.7498834133148193 0.1026645079255104 
0.7834882140159607 0.20488093793392181 0.011630834080278873 
0.07727884501218796 0.8880770802497864 0.03464410826563835 
0.004756541457027197 0.06985410302877426 0.9253893494606018 
0.7471069693565369 0.2447260320186615 0.008166966028511524 
0.7153205275535583 0.2761669158935547 0.00851262453943491 
0.007401186972856522 0.650306224822998 0.3422926068305969 
0.31493711471557617 0.5625296235084534 0.12253321707248688 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.031876128166913986 0.5770505666732788 0.3910733461380005 
0.1702224165201187 0.7772454619407654 0.05253218114376068 
0.004567867610603571 0.23104168474674225 0.7643904685974121 
0.3914581537246704 0.563510537147522 0.045031338930130005 
0.19372986257076263 0.7820760607719421 0.024194125086069107 
0.9360331296920776 0.060711003839969635 0.003255874151363969 
0.017883971333503723 0.599908173084259 0.38220787048339844 
0.808305025100708 0.1866878867149353 0.005007104482501745 
0.012278400361537933 0.8266035914421082 0.1611180156469345 
0.10226906836032867 0.642606258392334 0.25512465834617615 
0.00881445873528719 0.7922206521034241 0.19896487891674042 
0.7209852337837219 0.26984646916389465 0.00916827842593193 
0.8107393980026245 0.18096236884593964 0.00829826295375824 
0.748113214969635 0.24072225391864777 0.011164541356265545 
0.882041871547699 0.1136261448264122 0.004331960342824459 
0.007966328412294388 0.11790009588003159 0.8741335868835449 
0.8084799647331238 0.1816471964120865 0.009872835129499435 
0.027357209473848343 0.8344084620475769 0.13823433220386505 
0.7118257284164429 0.2733490765094757 0.014825125224888325 
0.9198493957519531 0.07718068361282349 0.0029698780272156 
0.004495416302233934 0.43393775820732117 0.5615668296813965 
0.0539422407746315 0.9055111408233643 0.04054664075374603 
0.0036535304971039295 0.24005375802516937 0.7562927007675171 
0.12381809204816818 0.7856607437133789 0.09052115678787231 
0.4503270983695984 0.5188961625099182 0.03077678009867668 
0.8804664611816406 0.11332754045724869 0.006205915007740259 
0.8369938731193542 0.15210464596748352 0.010901439934968948 
0.8999189734458923 0.09420081973075867 0.005880260840058327 
0.009532010182738304 0.37095898389816284 0.6195090413093567 
0.0058192103169858456 0.08430550992488861 0.9098752737045288 
0.7489913105964661 0.23646263778209686 0.014546024613082409 
0.939621090888977 0.05778902769088745 0.0025899061001837254 
0.7693148851394653 0.22395507991313934 0.006729976274073124 
0.5040457844734192 0.4635784327983856 0.03237573802471161 
0.7888776063919067 0.20106548070907593 0.010056864470243454 
0.6134440898895264 0.36863094568252563 0.017924949526786804 
0.7416349649429321 0.2469726949930191 0.011392331682145596 
0.005502496380358934 0.4948759973049164 0.49962151050567627 
0.9092252850532532 0.08480938524007797 0.005965407006442547 
0.7050614356994629 0.28245288133621216 0.012485729530453682 
0.6243614554405212 0.36104878783226013 0.014589757658541203 
0.6376857161521912 0.3458942174911499 0.016420098021626472 
0.02983345091342926 0.3547687828540802 0.6153978109359741 
0.005718796513974667 0.08464323729276657 0.9096379280090332 
0.004055703058838844 0.3272278606891632 0.6687164306640625 
0.8929206132888794 0.10062909126281738 0.006450369022786617 
0.40029773116111755 0.583145797252655 0.016556475311517715 
0.1877831071615219 0.7520138025283813 0.06020311266183853 
0.013077112846076488 0.6168671250343323 0.3700557351112366 
0.06960998475551605 0.7749831080436707 0.1554068773984909 
0.2001277208328247 0.5639135241508484 0.2359587401151657 
0.7255116701126099 0.26514455676078796 0.009343801997601986 
0.006394693627953529 0.6077696681022644 0.3858356475830078 
0.14165423810482025 0.6574684977531433 0.20087724924087524 
0.31076911091804504 0.6156916618347168 0.07353924959897995 
0.8581328392028809 0.13163481652736664 0.010232268832623959 
0.32308971881866455 0.6339021921157837 0.04300808906555176 
0.6906331777572632 0.2986964285373688 0.010670351795852184 
0.6703566908836365 0.31788861751556396 0.011754672974348068 
0.8303921222686768 0.1619756668806076 0.007632186636328697 
0.006264775525778532 0.5129693746566772 0.4807658791542053 
0.1713615506887436 0.7986515164375305 0.029986955225467682 
0.1499912440776825 0.6544354557991028 0.19557331502437592 
0.06751948595046997 0.7770286202430725 0.15545186400413513 
0.23680990934371948 0.7049468159675598 0.058243270963430405 
0.536121666431427 0.4318050444126129 0.03207329288125038 
0.05160929635167122 0.7986454963684082 0.14974522590637207 
0.4701809883117676 0.49941912293434143 0.030399946495890617 
0.004456277936697006 0.07478775084018707 0.9207559823989868 
0.5295596122741699 0.4576531946659088 0.012787257321178913 
0.6165082454681396 0.37280115485191345 0.010690668597817421 
0.689029335975647 0.2995573580265045 0.011413294821977615 
0.5351306200027466 0.42551589012145996 0.03935348987579346 
0.01883799582719803 0.546248733997345 0.43491330742836 
0.6035415530204773 0.38309246301651 0.013365977443754673 
0.5139693021774292 0.45895668864250183 0.027074003592133522 
0.4816690683364868 0.5034979581832886 0.014832990244030952 
0.7396814823150635 0.25087621808052063 0.009442299604415894 
0.4993728995323181 0.4773309528827667 0.023296106606721878 
0.6585202217102051 0.32886049151420593 0.012619296088814735 
0.0055691893212497234 0.4947279989719391 0.4997028708457947 
0.4073929488658905 0.5366770029067993 0.055930037051439285 
0.7560150623321533 0.22996284067630768 0.014022148214280605 
0.3539927005767822 0.6090261936187744 0.03698110580444336 
0.14807195961475372 0.816908597946167 0.03501947224140167 
0.14961601793766022 0.8145015835762024 0.03588234260678291 
0.08726727217435837 0.8652885556221008 0.04744416102766991 
0.6608612537384033 0.32790014147758484 0.01123861689120531 
0.6021331548690796 0.37289318442344666 0.024973638355731964 
0.5619205832481384 0.4240119457244873 0.014067510142922401 
0.1495104879140854 0.7910183668136597 0.059471163898706436 
0.7863805890083313 0.20024609565734863 0.013373295776546001 
0.46173742413520813 0.514005184173584 0.02425740472972393 
0.06965770572423935 0.8159012794494629 0.11444105207920074 
0.5568357110023499 0.3576470911502838 0.08551719039678574 
0.7306584119796753 0.25723662972450256 0.012105022557079792 
0.005656244233250618 0.08168408274650574 0.9126596450805664 
0.17196699976921082 0.7648473381996155 0.06318558752536774 
0.3573243021965027 0.5348309278488159 0.1078447699546814 
0.12855559587478638 0.7252259254455566 0.1462184488773346 
0.39597293734550476 0.5128053426742554 0.09122175723314285 
0.6849068999290466 0.30389851331710815 0.011194609105587006 
0.167872816324234 0.8005537986755371 0.03157339245080948 
0.07585911452770233 0.7947960495948792 0.12934477627277374 
0.33568960428237915 0.6364752054214478 0.027835223823785782 
0.6390456557273865 0.343186616897583 0.01776774600148201 
0.9408425688743591 0.05548405647277832 0.0036733299493789673 
0.42324692010879517 0.5505305528640747 0.026222551241517067 
0.43097352981567383 0.5357650518417358 0.033261481672525406 
0.2625793218612671 0.6798211336135864 0.05759952589869499 
0.42830386757850647 0.5505489706993103 0.021147161722183228 
0.0064493389800190926 0.6218553781509399 0.37169530987739563 
0.21059630811214447 0.654427707195282 0.13497596979141235 
0.26846644282341003 0.6681627035140991 0.06337082386016846 
0.6983492374420166 0.29349687695503235 0.008153899572789669 
0.9182393550872803 0.07672221213579178 0.005038508214056492 
0.34624966979026794 0.6233159303665161 0.030434448271989822 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.2833377420902252 0.6766660809516907 0.03999614343047142 
0.709291398525238 0.2813142240047455 0.009394374676048756 
0.42384085059165955 0.5508798956871033 0.025279222056269646 
0.42384085059165955 0.5508798956871033 0.025279222056269646 
0.42384085059165955 0.5508798956871033 0.025279222056269646 
0.3284602165222168 0.6375217437744141 0.034018032252788544 
0.0023646624758839607 0.048015743494033813 0.9496195912361145 
0.6378479599952698 0.3497803807258606 0.012371556833386421 
0.0879739373922348 0.8643065094947815 0.04771959036588669 
0.19842936098575592 0.7307373285293579 0.07083328813314438 
0.005043276119977236 0.08245991170406342 0.91249680519104 
0.08443345129489899 0.8726308345794678 0.04293572157621384 
0.3385593295097351 0.6312909722328186 0.030149728059768677 
0.682593822479248 0.2895524799823761 0.027853714302182198 
0.5656321048736572 0.3848187029361725 0.049549225717782974 
0.003615317167714238 0.20348189771175385 0.7929028272628784 
0.7220835089683533 0.25329726934432983 0.024619203060865402 
0.6310552358627319 0.33982646465301514 0.029118280857801437 
0.1425744593143463 0.8186745047569275 0.038750965148210526 
0.030667679384350777 0.8952161073684692 0.07411620020866394 
0.09346914291381836 0.7423094511032104 0.16422143578529358 
0.1455301195383072 0.6844958662986755 0.16997398436069489 
0.22365671396255493 0.43634477257728577 0.3399985730648041 
0.5802671909332275 0.39496320486068726 0.024769611656665802 
0.7475731372833252 0.24323730170726776 0.00918954610824585 
0.6692578792572021 0.3204740881919861 0.010268106125295162 
0.41849175095558167 0.5460381507873535 0.035470131784677505 
0.0055100503377616405 0.5387052893638611 0.45578470826148987 
0.6416360139846802 0.3460071086883545 0.012356848455965519 
0.7832981944084167 0.20929385721683502 0.007407935801893473 
0.7401936054229736 0.23248083889484406 0.02732548676431179 
0.19667062163352966 0.7522963881492615 0.05103297531604767 
0.86839759349823 0.12593573331832886 0.0056666042655706406 
0.5399006605148315 0.4259181320667267 0.034181203693151474 
0.2130289077758789 0.7278035283088684 0.05916757881641388 
0.5988896489143372 0.3841559588909149 0.016954394057393074 
0.01836068369448185 0.43356600403785706 0.5480732917785645 
0.5284873247146606 0.45240771770477295 0.01910497061908245 
