(QUERY): 'AMERICAN-MUSLIM' '05'
Negative Neutral Positive
0.8696860671043396 0.12438531219959259 0.0059285941533744335 
0.9109828472137451 0.08409836888313293 0.004918778780847788 
0.004060182720422745 0.28296974301338196 0.7129700779914856 
0.9236075282096863 0.07290833443403244 0.003484162734821439 
0.7506576776504517 0.2409219592809677 0.008420318365097046 
0.28053170442581177 0.6254733204841614 0.09399495273828506 
0.6761259436607361 0.31374621391296387 0.010127854533493519 
0.9171002507209778 0.07893060892820358 0.003969164099544287 
0.1257220059633255 0.5750427842140198 0.29923519492149353 
0.9453719854354858 0.052278220653533936 0.002349866321310401 
0.7340019941329956 0.25037217140197754 0.015625828877091408 
0.5864410400390625 0.3938126564025879 0.019746381789445877 
0.7836681008338928 0.21001006662845612 0.006321901921182871 
0.7456149458885193 0.24539361894130707 0.00899144820868969 
0.6193937659263611 0.36433330178260803 0.01627289690077305 
0.6726716160774231 0.316829651594162 0.010498677380383015 
0.36682385206222534 0.5336894989013672 0.09948667138814926 
0.10721366107463837 0.8372328877449036 0.055553533136844635 
0.7110663056373596 0.27701127529144287 0.01192236877977848 
0.7198733687400818 0.26291850209236145 0.017208077013492584 
0.9274442195892334 0.06919367611408234 0.0033620954491198063 
0.7956010103225708 0.18260398507118225 0.021795038133859634 
0.0037226602435112 0.04898363724350929 0.9472936987876892 
0.7902886271476746 0.19662295281887054 0.013088333420455456 
0.2147672176361084 0.7184695601463318 0.06676314771175385 
0.26049569249153137 0.7207179665565491 0.01878638006746769 
0.1924719512462616 0.5084316730499268 0.29909637570381165 
0.37957388162612915 0.59128338098526 0.02914278768002987 
0.8435326814651489 0.14509034156799316 0.011376895941793919 
0.874291718006134 0.1213596761226654 0.004348637070506811 
0.88057541847229 0.11400693655014038 0.00541767617687583 
0.7179795503616333 0.26091182231903076 0.0211085993796587 
0.8482508659362793 0.1457882523536682 0.0059609320014715195 
0.755914568901062 0.2150847166776657 0.029000665992498398 
0.10930576920509338 0.839171290397644 0.051523007452487946 
0.5919305086135864 0.38407114148139954 0.023998364806175232 
0.3876342177391052 0.5664865374565125 0.04587925225496292 
0.12299732118844986 0.7096067070960999 0.16739588975906372 
0.1133047342300415 0.3521556556224823 0.5345395803451538 
0.8932746052742004 0.10348528623580933 0.0032400472555309534 
0.32356637716293335 0.5067980885505676 0.16963548958301544 
0.3888095021247864 0.5973381400108337 0.013852342031896114 
0.7093913555145264 0.26496753096580505 0.02564113400876522 
0.008546927943825722 0.2173411101102829 0.7741119265556335 
0.0015643168007954955 0.0904512032866478 0.9079844951629639 
0.932693600654602 0.0637131929397583 0.003593168221414089 
0.017533980309963226 0.883424699306488 0.09904132038354874 
0.7426660060882568 0.23746392130851746 0.019870009273290634 
0.946092963218689 0.05069325119256973 0.0032137965317815542 
0.8969396948814392 0.0995282307267189 0.0035320238675922155 
0.8233602046966553 0.16855227947235107 0.008087496273219585 
