(QUERY): 'WOMEN' '06'
Negative Neutral Positive
0.8829604387283325 0.11090711504220963 0.00613251980394125 
0.9104139804840088 0.0851055383682251 0.004480506759136915 
0.4639301002025604 0.5049894452095032 0.03108050674200058 
0.12389519810676575 0.8383694887161255 0.03773526847362518 
0.54685378074646 0.4306551516056061 0.02249111607670784 
0.10965271294116974 0.8418111801147461 0.048536065965890884 
0.4597097635269165 0.5152368545532227 0.02505340427160263 
0.8962013721466064 0.09747030586004257 0.006328314542770386 
0.16140423715114594 0.6568295359611511 0.18176624178886414 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.07115978002548218 0.5546583533287048 0.3741818368434906 
0.9668608903884888 0.031244488433003426 0.0018945883493870497 
0.8393304347991943 0.15366052091121674 0.007009042426943779 
0.007508518639951944 0.10752862691879272 0.8849628567695618 
0.05601019784808159 0.6016279458999634 0.3423619270324707 
0.5307328701019287 0.3994927704334259 0.069774329662323 
0.7052499055862427 0.28285056352615356 0.011899486184120178 
0.09804711490869522 0.7466098666191101 0.15534305572509766 
0.3984217941761017 0.5797986388206482 0.021779563277959824 
0.4048142731189728 0.5719174742698669 0.023268254473805428 
0.8074575662612915 0.18267133831977844 0.009871072135865688 
0.20949260890483856 0.7484534382820129 0.0420539565384388 
0.5599132776260376 0.4195309281349182 0.020555807277560234 
0.21089206635951996 0.7477439641952515 0.04136396944522858 
0.011293334886431694 0.496465802192688 0.492240846157074 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.3984217941761017 0.5797986388206482 0.021779563277959824 
0.013679775409400463 0.33149150013923645 0.6548287868499756 
0.08481947332620621 0.5875642895698547 0.32761621475219727 
0.5905858874320984 0.3927311599254608 0.016682960093021393 
0.15281756222248077 0.8074532747268677 0.03972916305065155 
0.6888124346733093 0.2942717671394348 0.01691584289073944 
0.6888124346733093 0.2942717671394348 0.01691584289073944 
0.10134999454021454 0.8592028617858887 0.039447151124477386 
0.3724154233932495 0.595352292060852 0.032232318073511124 
0.10339876264333725 0.8628897070884705 0.033711545169353485 
0.03734496608376503 0.4141823649406433 0.5484726428985596 
0.30736881494522095 0.629164457321167 0.06346674263477325 
0.20024119317531586 0.7694077491760254 0.03035110794007778 
