(QUERY): 'MUSLIM' '07'
Negative Neutral Positive
0.15283115208148956 0.7736096978187561 0.07355917245149612 
0.0068135554902255535 0.37929612398147583 0.6138902902603149 
0.014325911179184914 0.36398953199386597 0.6216844916343689 
0.716289222240448 0.2542622983455658 0.02944847196340561 
0.9349775314331055 0.06255540251731873 0.0024671731516718864 
0.15496090054512024 0.807461678981781 0.03757748007774353 
0.783972442150116 0.20357227325439453 0.012455293908715248 
0.7069536447525024 0.26174992322921753 0.03129644691944122 
0.02223128080368042 0.5527284145355225 0.42504024505615234 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.624228835105896 0.3541622757911682 0.021608887240290642 
0.0547918863594532 0.8391276597976685 0.10608039796352386 
0.7057493329048157 0.2839062213897705 0.010344401933252811 
0.557175874710083 0.4181458055973053 0.02467830665409565 
0.1284782439470291 0.805871307849884 0.06565044820308685 
0.5577712059020996 0.4315355122089386 0.010693266056478024 
0.04724868759512901 0.9242215156555176 0.028529779985547066 
0.5169602036476135 0.45978638529777527 0.023253394290804863 
0.17936313152313232 0.7810311317443848 0.03960568830370903 
0.049721766263246536 0.5614539980888367 0.3888242542743683 
0.021273953840136528 0.8856973648071289 0.09302862733602524 
0.11561916768550873 0.8021112680435181 0.08226948976516724 
0.37123316526412964 0.5517790913581848 0.07698769122362137 
0.3475762903690338 0.6180934906005859 0.03433024138212204 
0.24884940683841705 0.6899767518043518 0.06117388606071472 
0.06114216893911362 0.8878609538078308 0.050996869802474976 
0.19348667562007904 0.7638738751411438 0.04263942316174507 
0.8798566460609436 0.11634267121553421 0.0038007409311830997 
0.008587321266531944 0.4021965563297272 0.5892161130905151 
0.784659743309021 0.20065364241600037 0.014686607755720615 
0.03661873936653137 0.7866610884666443 0.17672014236450195 
0.21734680235385895 0.7259177565574646 0.056735556572675705 
0.7636606693267822 0.22262315452098846 0.01371608767658472 
0.4870206117630005 0.5001725554466248 0.012806827202439308 
0.2838863730430603 0.6872698664665222 0.028843726962804794 
0.6313413381576538 0.3474680185317993 0.021190650761127472 
0.8244689702987671 0.17132151126861572 0.004209517501294613 
0.0915297195315361 0.8144176602363586 0.09405262023210526 
0.4906129837036133 0.4945991337299347 0.014787830412387848 
0.7997928857803345 0.1910732388496399 0.00913378968834877 
0.27567484974861145 0.6319218873977661 0.09240330010652542 
0.23784004151821136 0.7102304100990295 0.05192955955862999 
0.40006574988365173 0.5656726360321045 0.03426162526011467 
0.5908657908439636 0.3715992867946625 0.03753485530614853 
0.314624160528183 0.6286211013793945 0.056754689663648605 
0.9234440326690674 0.07247422635555267 0.004081732127815485 
0.17258772253990173 0.7911079525947571 0.036304324865341187 
0.20644910633563995 0.6958065629005432 0.09774432331323624 
0.04105476662516594 0.5747349858283997 0.3842102885246277 
0.0012048211647197604 0.11520228534936905 0.8835928440093994 
0.0779242143034935 0.5806876420974731 0.34138819575309753 
0.03897956386208534 0.6868934631347656 0.27412694692611694 
0.3772294819355011 0.540075957775116 0.08269459754228592 
0.5673174858093262 0.4050389528274536 0.02764357253909111 
0.15673722326755524 0.6260228753089905 0.2172398567199707 
0.11018997430801392 0.5563195943832397 0.33349043130874634 
0.692015528678894 0.2965501844882965 0.011434273794293404 
0.7066417932510376 0.2792736887931824 0.014084585011005402 
0.38629475235939026 0.5617271661758423 0.05197806656360626 
0.1373889297246933 0.7795438170433044 0.08306728303432465 
0.9683253169059753 0.02951580099761486 0.0021588171366602182 
0.009690931998193264 0.3609072268009186 0.6294018030166626 
0.23744787275791168 0.726860523223877 0.03569154813885689 
0.6970691084861755 0.2778310179710388 0.025099782273173332 
0.4693320691585541 0.49268272519111633 0.03798525035381317 
0.12768562138080597 0.8082230687141418 0.0640912875533104 
