(QUERY): 'AMERICAN-MUSLIM' '11'
Negative Neutral Positive
0.8172927498817444 0.1762128472328186 0.006494436413049698 
0.9175652265548706 0.07375461608171463 0.008680090308189392 
0.0028810969088226557 0.19670921564102173 0.8004096746444702 
0.34632033109664917 0.6166294813156128 0.03705025091767311 
0.36275413632392883 0.6218380928039551 0.015407836064696312 
0.8184162974357605 0.17560377717018127 0.005979911424219608 
0.6913774013519287 0.2981366813182831 0.010485869832336903 
0.6107845306396484 0.3703157305717468 0.01889972575008869 
0.3662486970424652 0.6210883855819702 0.012662896886467934 
0.35029712319374084 0.6247266530990601 0.02497619390487671 
0.8237481713294983 0.16948439180850983 0.006767468526959419 
0.0917307510972023 0.8864308595657349 0.021838486194610596 
0.4256034791469574 0.5117268562316895 0.06266964226961136 
0.5133937001228333 0.45614540576934814 0.03046090342104435 
0.9545523524284363 0.04285374656319618 0.002593889832496643 
0.6206842064857483 0.33869946002960205 0.040616389364004135 
0.029797961935400963 0.2963179647922516 0.6738840341567993 
0.6757218241691589 0.312908798456192 0.011369425803422928 
0.5098915696144104 0.46737074851989746 0.022737637162208557 
0.840508222579956 0.15294715762138367 0.006544592324644327 
0.6769709587097168 0.3103901445865631 0.012638851068913937 
0.7202016711235046 0.2657729983329773 0.014025288634002209 
0.9636253118515015 0.03426291048526764 0.0021116845309734344 
0.0018352363258600235 0.2979556620121002 0.7002090215682983 
0.2372816950082779 0.6581535935401917 0.10456469655036926 
0.5023031234741211 0.4734647870063782 0.024232076480984688 
0.8769192695617676 0.11299888789653778 0.010081887245178223 
0.9372920989990234 0.0590403750538826 0.00366742885671556 
0.3946877121925354 0.5512470006942749 0.054065268486738205 
0.8660858869552612 0.12746627628803253 0.00644791591912508 
0.7572750449180603 0.22403934597969055 0.018685704097151756 
0.23518407344818115 0.7493845224380493 0.015431406907737255 
0.0059356302954256535 0.17613743245601654 0.8179269433021545 
0.8201932311058044 0.1652585119009018 0.014548307284712791 
0.8448760509490967 0.1481267660856247 0.006997097749263048 
0.4345385432243347 0.4853363633155823 0.08012509346008301 
0.6913774013519287 0.2981366813182831 0.010485869832336903 
0.6757218241691589 0.312908798456192 0.011369425803422928 
0.846098780632019 0.14744305610656738 0.0064581772312521935 
0.006605671253055334 0.16770586371421814 0.8256884813308716 
0.6512022018432617 0.32445335388183594 0.02434438280761242 
0.18632391095161438 0.6047924160957336 0.20888368785381317 
0.37108224630355835 0.6090481877326965 0.019869618117809296 
0.6379073262214661 0.35368597507476807 0.008406711742281914 
0.28521406650543213 0.45800724625587463 0.2567785978317261 
0.8485655188560486 0.14232137799263 0.009113073348999023 
0.7783605456352234 0.21192392706871033 0.009715532884001732 
0.006189546547830105 0.13625401258468628 0.8575564622879028 
0.10179439187049866 0.8671589493751526 0.03104664757847786 
0.44003260135650635 0.5334231853485107 0.026544183492660522 
0.2714214026927948 0.5777328610420227 0.15084578096866608 
0.8626277446746826 0.13242687284946442 0.00494533684104681 
0.0037430739030241966 0.10378848761320114 0.8924684524536133 
0.8329012393951416 0.15669265389442444 0.010406172834336758 
0.8873153328895569 0.10960999876260757 0.0030747109558433294 
0.7246054410934448 0.26205721497535706 0.013337352313101292 
0.5165697336196899 0.4683436453342438 0.015086574479937553 
0.9319538474082947 0.06576741486787796 0.0022787153720855713 
0.15809057652950287 0.5854161381721497 0.25649333000183105 
0.18097545206546783 0.5507534146308899 0.26827120780944824 
0.6675222516059875 0.32427525520324707 0.008202461525797844 
0.9480152726173401 0.048126667737960815 0.0038580670952796936 
0.43138667941093445 0.5456774234771729 0.022935882210731506 
0.8836722373962402 0.11212921887636185 0.004198549780994654 
0.5811564326286316 0.3803333342075348 0.03851025551557541 
0.9376479387283325 0.05811901018023491 0.004233094863593578 
0.7850818037986755 0.20785830914974213 0.007059906609356403 
0.6757218241691589 0.312908798456192 0.011369425803422928 
0.011315635405480862 0.15781590342521667 0.8308684825897217 
0.3877904713153839 0.5881384015083313 0.02407110668718815 
0.7404587864875793 0.24514709413051605 0.01439411286264658 
0.42891672253608704 0.43896082043647766 0.13212250173091888 
0.8732235431671143 0.12109150737524033 0.005684908013790846 
0.662041425704956 0.3288489878177643 0.00910959206521511 
0.7647887468338013 0.22733794152736664 0.007873301394283772 
0.6061096787452698 0.3748569190502167 0.019033391028642654 
0.6913774013519287 0.2981366813182831 0.010485869832336903 
0.2985657751560211 0.6636192798614502 0.03781493380665779 
0.4837675094604492 0.44252878427505493 0.07370372861623764 
