(QUERY): 'MUSLIM' '02'
Negative Neutral Positive
0.5202608704566956 0.4576337933540344 0.022105401381850243 
0.7703818678855896 0.2133679836988449 0.016250165179371834 
0.0547918863594532 0.8391276597976685 0.10608039796352386 
0.7057493329048157 0.2839062213897705 0.010344401933252811 
0.9624229073524475 0.03463609144091606 0.002940990263596177 
0.9624229073524475 0.03463609144091606 0.002940990263596177 
0.9624229073524475 0.03463609144091606 0.002940990263596177 
0.37123316526412964 0.5517790913581848 0.07698769122362137 
0.7549148797988892 0.23532424867153168 0.009760932996869087 
0.7340399622917175 0.25465747714042664 0.011302466504275799 
0.35525110363960266 0.6245638728141785 0.02018505521118641 
0.024994920939207077 0.5791865587234497 0.3958185017108917 
0.013014523312449455 0.6198155879974365 0.3671698272228241 
0.8042242527008057 0.18734443187713623 0.008431357331573963 
0.8420725464820862 0.14818547666072845 0.009741967543959618 
0.4408239722251892 0.5264827609062195 0.03269331529736519 
0.784659743309021 0.20065364241600037 0.014686607755720615 
0.6226333975791931 0.3636455535888672 0.01372095849364996 
0.6313413381576538 0.3474680185317993 0.021190650761127472 
0.48971498012542725 0.48820143938064575 0.02208353579044342 
0.7796245813369751 0.21240414679050446 0.007971281185746193 
0.6863479018211365 0.30352723598480225 0.010124881751835346 
0.27567484974861145 0.6319218873977661 0.09240330010652542 
0.8466534614562988 0.14341410994529724 0.009932384826242924 
0.8170444965362549 0.17573590576648712 0.007219626102596521 
0.04917513579130173 0.7626596093177795 0.18816523253917694 
0.7560758590698242 0.22998382151126862 0.013940302655100822 
0.000988114858046174 0.029903026297688484 0.9691088199615479 
0.17258772253990173 0.7911079525947571 0.036304324865341187 
0.4688824713230133 0.49954015016555786 0.031577423214912415 
0.00580639997497201 0.14334888756275177 0.85084468126297 
0.7121877670288086 0.2491084486246109 0.03870388865470886 
0.8953494429588318 0.09905783087015152 0.005592692643404007 
0.507567822933197 0.35438424348831177 0.1380479335784912 
0.4636346399784088 0.4922870695590973 0.044078316539525986 
0.738474428653717 0.2557356357574463 0.005789932794868946 
0.6850384473800659 0.30322977900505066 0.011731775477528572 
0.003913485445082188 0.18621432781219482 0.8098721504211426 
0.03241381421685219 0.5346339344978333 0.43295225501060486 
0.22586743533611298 0.7193416953086853 0.05479089170694351 
0.5625064373016357 0.40091580152511597 0.03657778352499008 
0.7406315803527832 0.23998630046844482 0.01938214898109436 
0.0026138138491660357 0.0611250214278698 0.9362611770629883 
0.9390241503715515 0.058419119566679 0.002556747989729047 
0.8835073709487915 0.1101965680718422 0.006296084728091955 
0.9314584732055664 0.0646539181470871 0.003887572092935443 
0.9311949014663696 0.06498905271291733 0.003816031152382493 
0.9287328124046326 0.06724098324775696 0.004026259761303663 
0.5238408446311951 0.43546032905578613 0.04069884121417999 
0.010664823465049267 0.8222864866256714 0.1670486479997635 
0.012169523164629936 0.8440057039260864 0.14382478594779968 
0.016949405893683434 0.8363005518913269 0.14675003290176392 
0.015907099470496178 0.8360446095466614 0.14804832637310028 
0.4693320691585541 0.49268272519111633 0.03798525035381317 
