(QUERY): 'AMERICAN-MUSLIM' '03'
Negative Neutral Positive
0.4499022960662842 0.5047072172164917 0.0453905388712883 
0.11445655673742294 0.6494132280349731 0.2361302524805069 
0.3389633595943451 0.6082330346107483 0.052803561091423035 
0.9538218975067139 0.04393451660871506 0.002243639435619116 
0.32953980565071106 0.656730592250824 0.013729636557400227 
0.004291987977921963 0.13017478585243225 0.8655332326889038 
0.4316529333591461 0.5217611193656921 0.046585921198129654 
0.1328539252281189 0.7830508351325989 0.08409525454044342 
0.1170196533203125 0.8050618767738342 0.07791845500469208 
0.005255543626844883 0.1352621465921402 0.8594823479652405 
0.7230691313743591 0.26715967059135437 0.009771119803190231 
0.6416054368019104 0.3421000838279724 0.01629449427127838 
0.15448719263076782 0.3561287522315979 0.4893840253353119 
0.7073453664779663 0.2746811807155609 0.017973432317376137 
0.5564427971839905 0.4012196660041809 0.04233754426240921 
0.5270975232124329 0.42493781447410583 0.04796465486288071 
0.7157525420188904 0.2694961428642273 0.014751349575817585 
0.7242763042449951 0.26803267002105713 0.007691018749028444 
0.7163557410240173 0.254538357257843 0.02910589799284935 
0.9215101003646851 0.07563797384500504 0.0028519185725599527 
0.19106538593769073 0.7240235805511475 0.0849110335111618 
0.579575777053833 0.40676596760749817 0.013658290728926659 
0.8706062436103821 0.12485240399837494 0.004541446454823017 
0.25969231128692627 0.4782653748989105 0.262042373418808 
0.11714482307434082 0.8548431992530823 0.028011992573738098 
0.038657888770103455 0.36725085973739624 0.5940912961959839 
0.6369792819023132 0.34424856305122375 0.018772240728139877 
0.6038522124290466 0.3783774673938751 0.017770329490303993 
0.9422819018363953 0.055128440260887146 0.0025896248407661915 
0.5180824995040894 0.45596665143966675 0.025950904935598373 
0.7313346862792969 0.25945669412612915 0.009208563715219498 
0.7835847735404968 0.20272298157215118 0.013692247681319714 
0.598235547542572 0.3834633529186249 0.018301162868738174 
0.7687691450119019 0.22508428990840912 0.006146558560431004 
0.9504933953285217 0.047316763550043106 0.002189746592193842 
0.02171487919986248 0.2822912335395813 0.6959938406944275 
0.3195524215698242 0.6315875053405762 0.0488600954413414 
0.8060622215270996 0.1719493865966797 0.021988417953252792 
0.8625279664993286 0.13266249001026154 0.004809578415006399 
