(QUERY): 'MUSLIM' '09'
Negative Neutral Positive
0.003770275041460991 0.11331398785114288 0.882915735244751 
0.7611449360847473 0.2317572832107544 0.007097810972481966 
0.1923307627439499 0.6491923332214355 0.15847696363925934 
0.5891050100326538 0.39704611897468567 0.013848867267370224 
0.13759683072566986 0.6751330494880676 0.18727004528045654 
0.49411702156066895 0.48333150148391724 0.022551478818058968 
0.6609449982643127 0.3304682970046997 0.008586718700826168 
0.011788907460868359 0.4056437313556671 0.5825673341751099 
0.5021615028381348 0.47975412011146545 0.01808442547917366 
0.030673354864120483 0.7128533124923706 0.2564733624458313 
0.2004794180393219 0.6915227174758911 0.10799790918827057 
0.25449296832084656 0.6847794651985168 0.060727544128894806 
0.01160929724574089 0.7385803461074829 0.2498103678226471 
0.1511024683713913 0.7310453653335571 0.11785225570201874 
0.6639275550842285 0.32159945368766785 0.014473021030426025 
0.8230190873146057 0.16724419593811035 0.009736686944961548 
0.632137656211853 0.3550585210323334 0.01280387956649065 
0.7808401584625244 0.2104242593050003 0.008735562674701214 
0.49614158272743225 0.47750839591026306 0.02635006606578827 
0.037197280675172806 0.8979026675224304 0.0648999735713005 
0.5715457201004028 0.4182683825492859 0.01018592994660139 
0.9174700975418091 0.07817244529724121 0.004357465077191591 
0.10089458525180817 0.8623624444007874 0.03674304485321045 
0.6497156023979187 0.3430231809616089 0.007261201273649931 
0.025279898196458817 0.687980592250824 0.2867394685745239 
0.25378039479255676 0.7093132734298706 0.03690626472234726 
0.22929048538208008 0.7217254042625427 0.048984088003635406 
0.8535045385360718 0.13998644053936005 0.006508960388600826 
0.8841331005096436 0.10962751507759094 0.006239359267055988 
0.840227484703064 0.14838674664497375 0.011385717429220676 
0.5722984075546265 0.4118822515010834 0.015819352120161057 
0.1627461314201355 0.6471640467643738 0.1900898516178131 
0.16183894872665405 0.6511727571487427 0.18698826432228088 
0.8764345049858093 0.11759429425001144 0.005971231032162905 
0.7942402958869934 0.19819864630699158 0.007561007048934698 
0.02700628712773323 0.5541948676109314 0.41879889369010925 
0.529119074344635 0.4498070776462555 0.02107386663556099 
0.011295742355287075 0.39908987283706665 0.5896143913269043 
0.1611320525407791 0.6265761256217957 0.21229180693626404 
0.5350381135940552 0.3695046901702881 0.09545726329088211 
0.9221609830856323 0.07422351837158203 0.0036154796835035086 
0.5290248990058899 0.4383496642112732 0.032625436782836914 
0.039096761494874954 0.6304989457130432 0.3304043114185333 
0.11927337944507599 0.6613408923149109 0.2193857878446579 
0.8378305435180664 0.15140041708946228 0.010769088752567768 
0.1959150731563568 0.781649649143219 0.022435318678617477 
0.6027652621269226 0.36992189288139343 0.02731284871697426 
0.35869941115379333 0.6100568771362305 0.03124375082552433 
0.7137882709503174 0.26757165789604187 0.018640073016285896 
0.5986905097961426 0.38430288434028625 0.017006581649184227 
0.8608872890472412 0.13088969886302948 0.008222962729632854 
0.8608872890472412 0.13088969886302948 0.008222962729632854 
0.8608872890472412 0.13088969886302948 0.008222962729632854 
0.8608872890472412 0.13088969886302948 0.008222962729632854 
0.8700600862503052 0.12215343862771988 0.007786359637975693 
0.21930259466171265 0.7378713488578796 0.04282606765627861 
0.1890670508146286 0.725927472114563 0.08500548452138901 
0.5245921611785889 0.4384998679161072 0.03690805286169052 
0.00692078098654747 0.7736411690711975 0.21943806111812592 
0.020428869873285294 0.5834469795227051 0.39612412452697754 
0.5392612218856812 0.4299854636192322 0.030753321945667267 
0.37117114663124084 0.6083614826202393 0.02046738564968109 
0.029356319457292557 0.6936378479003906 0.2770058214664459 
0.40582549571990967 0.5723053216934204 0.02186918444931507 
0.43281835317611694 0.5467262864112854 0.02045537158846855 
0.00413136463612318 0.10901003330945969 0.8868585824966431 
0.9268029928207397 0.0699073001742363 0.003289596876129508 
0.014743946492671967 0.2702183723449707 0.7150377035140991 
0.08831416815519333 0.6967241764068604 0.21496158838272095 
0.013267413713037968 0.4466508626937866 0.5400817394256592 
0.064255490899086 0.8856979012489319 0.050046585500240326 
