(QUERY): 'MUSLIM' '08'
Negative Neutral Positive
0.009955020621418953 0.19106103479862213 0.7989839911460876 
0.04745160788297653 0.8873649835586548 0.06518343091011047 
0.8957800269126892 0.0995984822511673 0.004621566738933325 
0.9438736438751221 0.05243004858493805 0.003696396015584469 
0.1254088431596756 0.7809551358222961 0.09363597631454468 
0.21495553851127625 0.6940787434577942 0.09096568822860718 
0.8928755521774292 0.10101817548274994 0.006106351036578417 
0.00693918950855732 0.36868128180503845 0.6243794560432434 
0.0145464688539505 0.4012046158313751 0.584248960018158 
0.0034176367335021496 0.0947791188955307 0.9018032550811768 
0.7371059656143188 0.2373485565185547 0.025545429438352585 
0.45982223749160767 0.515971839427948 0.02420591562986374 
0.2051728218793869 0.6310166716575623 0.16381050646305084 
0.228546142578125 0.701126217842102 0.07032765448093414 
0.9066160321235657 0.08783802390098572 0.005545931402593851 
0.7159867286682129 0.2685258686542511 0.01548746693879366 
0.5485295653343201 0.434733122587204 0.016737304627895355 
0.5004295110702515 0.47800225019454956 0.02156820334494114 
0.6901297569274902 0.28448107838630676 0.025389136746525764 
0.10967166721820831 0.6182079315185547 0.27212047576904297 
0.07946157455444336 0.8661588430404663 0.054379645735025406 
0.04852456599473953 0.9035586714744568 0.047916822135448456 
0.7497828602790833 0.23919673264026642 0.011020414531230927 
0.666765570640564 0.3260338008403778 0.007200601045042276 
0.3744983673095703 0.40604645013809204 0.21945525705814362 
0.9535388946533203 0.04462679103016853 0.0018343441188335419 
0.016010530292987823 0.7671793699264526 0.21681003272533417 
0.8754380941390991 0.1161176934838295 0.00844423845410347 
0.07764826714992523 0.8892848491668701 0.03306688368320465 
0.8374813199043274 0.15462343394756317 0.007895289920270443 
0.015548822470009327 0.828875720500946 0.1555754691362381 
0.9481894373893738 0.048997536301612854 0.0028130195569247007 
0.29787418246269226 0.6536209583282471 0.048504844307899475 
0.7460048198699951 0.24040009081363678 0.013595095835626125 
0.6057406067848206 0.38196367025375366 0.012295659631490707 
0.012354577891528606 0.36235612630844116 0.6252893209457397 
0.4637066125869751 0.5043671727180481 0.03192615136504173 
0.7293365001678467 0.2581869959831238 0.012476512230932713 
0.14997360110282898 0.7238574028015137 0.12616898119449615 
0.105745330452919 0.8627949953079224 0.031459733843803406 
0.9441563487052917 0.05226481705904007 0.0035788724198937416 
0.2564261555671692 0.6867234110832214 0.05685040354728699 
0.20633149147033691 0.7423288822174072 0.05133962631225586 
0.5033152103424072 0.4297400116920471 0.06694468855857849 
0.2337101399898529 0.710012674331665 0.05627717077732086 
0.9153720736503601 0.07709475606679916 0.00753318564966321 
0.8249322175979614 0.16927574574947357 0.005791965872049332 
0.8103002905845642 0.1727713644504547 0.016928335651755333 
0.7336522936820984 0.25520145893096924 0.011146319098770618 
0.7707787156105042 0.21929004788398743 0.009931281208992004 
0.028109265491366386 0.8078519105911255 0.16403888165950775 
0.8769986033439636 0.11713122576475143 0.005870225373655558 
0.9212796688079834 0.07470092922449112 0.004019406158477068 
0.7476297616958618 0.24232922494411469 0.0100410096347332 
0.7363123297691345 0.24873720109462738 0.014950526878237724 
0.21074365079402924 0.6852574348449707 0.10399895161390305 
0.341779887676239 0.5779477953910828 0.08027230948209763 
0.3498474657535553 0.605186402797699 0.0449661910533905 
0.19857507944107056 0.7786329984664917 0.022791888564825058 
0.9175511002540588 0.07895465195178986 0.0034942347556352615 
0.8029375076293945 0.18898983299732208 0.008072617463767529 
0.18297433853149414 0.6426213979721069 0.17440426349639893 
0.8393187522888184 0.14669117331504822 0.013990100473165512 
0.01365162804722786 0.6617256999015808 0.32462266087532043 
0.004857643041759729 0.1898876577615738 0.8052546977996826 
0.007112044375389814 0.2762642800807953 0.7166236639022827 
0.16175732016563416 0.6153789758682251 0.22286370396614075 
0.19850997626781464 0.7557551860809326 0.04573478922247887 
0.3973487913608551 0.5709454417228699 0.03170575946569443 
0.7497451305389404 0.24009104073047638 0.010163825005292892 
0.7942667603492737 0.19763672351837158 0.008096500299870968 
0.7846855521202087 0.19957250356674194 0.015741946175694466 
0.0923670306801796 0.7699805498123169 0.13765239715576172 
0.19600453972816467 0.6810314655303955 0.12296394258737564 
0.3083028197288513 0.6457536816596985 0.04594346880912781 
0.010233202017843723 0.21332363784313202 0.7764431834220886 
0.008197745308279991 0.5071032643318176 0.48469895124435425 
0.26561060547828674 0.7100827097892761 0.02430674061179161 
0.09148631989955902 0.8806617856025696 0.027851944789290428 
0.13518305122852325 0.8394678235054016 0.02534916251897812 
0.2336113154888153 0.7398958802223206 0.026492886245250702 
0.19158565998077393 0.7837573885917664 0.024656973779201508 
0.13115105032920837 0.8419470191001892 0.02690187096595764 
0.13295401632785797 0.8418970108032227 0.025148965418338776 
0.12845204770565033 0.8458268046379089 0.025721173733472824 
0.15694400668144226 0.8161987066268921 0.026857266202569008 
0.10657945275306702 0.8669514060020447 0.02646910957992077 
0.49352067708969116 0.4874477684497833 0.01903156191110611 
0.03961941599845886 0.6587160229682922 0.3016645908355713 
