(QUERY): 'WOMEN' '12'
Negative Neutral Positive
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.14818619191646576 0.8282490372657776 0.023564748466014862 
0.8772197961807251 0.11864740401506424 0.0041327886283397675 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.9103061556816101 0.08590954542160034 0.0037842760793864727 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.06186448037624359 0.6543723344802856 0.28376322984695435 
0.31161579489707947 0.6459450721740723 0.04243908450007439 
0.8056279420852661 0.18499422073364258 0.009377819485962391 
0.22049137949943542 0.5691719651222229 0.21033665537834167 
0.4103710353374481 0.4619852602481842 0.12764373421669006 
0.028115687891840935 0.5859905481338501 0.385893851518631 
0.6041378378868103 0.3672485053539276 0.028613638132810593 
0.41295933723449707 0.5569019913673401 0.0301386546343565 
0.5546855330467224 0.3994508385658264 0.04586366191506386 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.8269577622413635 0.16491803526878357 0.00812423974275589 
0.9618535041809082 0.035305533558130264 0.002841010456904769 
0.12690004706382751 0.6963357925415039 0.17676416039466858 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.7653208374977112 0.22845706343650818 0.006222126539796591 
0.09684522449970245 0.7999290823936462 0.10322566330432892 
0.08980295062065125 0.8031203150749207 0.10707665234804153 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.6121200323104858 0.3659760057926178 0.02190394327044487 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.818875789642334 0.16891667246818542 0.012207433581352234 
0.8044711351394653 0.18269099295139313 0.01283788587898016 
0.8694421052932739 0.12668156623840332 0.003876378294080496 
0.6384949684143066 0.3409591019153595 0.02054589055478573 
0.9621170163154602 0.036103714257478714 0.0017792597645893693 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.9613023400306702 0.03577690199017525 0.002920683939009905 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.43591612577438354 0.5397596955299377 0.024324219673871994 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.12690004706382751 0.6963357925415039 0.17676416039466858 
0.8041362762451172 0.18622221052646637 0.009641590528190136 
0.027834344655275345 0.439241886138916 0.5329237580299377 
0.8174335956573486 0.17633314430713654 0.006233342457562685 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.39821431040763855 0.5900413990020752 0.011744286864995956 
0.8376264572143555 0.15520545840263367 0.007167988922446966 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.701892614364624 0.28535518050193787 0.012752139009535313 
