(QUERY): 'WOMEN' '06'
Negative Neutral Positive
0.2839004695415497 0.6539503931999207 0.06214912608265877 
0.25951284170150757 0.7021002769470215 0.03838685527443886 
0.03413606435060501 0.9185986518859863 0.04726532846689224 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.06678745150566101 0.8442357182502747 0.08897686749696732 
0.7064979076385498 0.26666781306266785 0.02683427184820175 
0.03729980066418648 0.49594351649284363 0.466756671667099 
0.6843379139900208 0.2906346023082733 0.025027528405189514 
0.7562741041183472 0.23209622502326965 0.011629730463027954 
0.4777810871601105 0.48288145661354065 0.03933752328157425 
0.01601397804915905 0.40668419003486633 0.5773018598556519 
0.24557076394557953 0.7220097184181213 0.03241945058107376 
0.10554307699203491 0.8526470065116882 0.04180988669395447 
0.40762680768966675 0.5120791792869568 0.08029406517744064 
0.8112807273864746 0.18146385252475739 0.00725548854097724 
0.5053813457489014 0.4676533341407776 0.02696535922586918 
0.1877831071615219 0.7520138025283813 0.06020311266183853 
0.6093817353248596 0.3775379955768585 0.013080277480185032 
0.09350335597991943 0.8370225429534912 0.06947415322065353 
0.1779617816209793 0.7400839328765869 0.08195426315069199 
0.25440874695777893 0.7144195437431335 0.031171629205346107 
0.6114273071289062 0.3774741590023041 0.011098554357886314 
0.5699986219406128 0.4097389280796051 0.020262403413653374 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.8578827977180481 0.1363944709300995 0.005722736939787865 
0.7093849182128906 0.2755957245826721 0.015019367448985577 
0.29595622420310974 0.6796796917915344 0.024364138022065163 
0.6030513644218445 0.3840818703174591 0.012866745702922344 
0.39860329031944275 0.5479534268379211 0.05344325304031372 
0.630321204662323 0.3493615984916687 0.020317217335104942 
0.4984935224056244 0.4847620129585266 0.016744451597332954 
0.7149608135223389 0.2649586498737335 0.02008049003779888 
0.7323412895202637 0.2583926022052765 0.009266017004847527 
0.1942967176437378 0.7707942128181458 0.03490903973579407 
0.03848104923963547 0.31330406665802 0.6482148766517639 
0.009011426940560341 0.42387324571609497 0.5671153664588928 
0.03498575836420059 0.439704567193985 0.525309681892395 
0.13825879991054535 0.793538510799408 0.06820274889469147 
0.39614519476890564 0.5731663703918457 0.030688397586345673 
0.14357662200927734 0.8259410262107849 0.03048233687877655 
0.1579035520553589 0.8101204037666321 0.031976088881492615 
0.8785858154296875 0.11674176901578903 0.004672430455684662 
0.3255557119846344 0.6566279530525208 0.017816370353102684 
0.3255557119846344 0.6566279530525208 0.017816370353102684 
0.7752150297164917 0.21033062040805817 0.014454404823482037 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.5895076394081116 0.3991008698940277 0.011391452513635159 
0.697446882724762 0.2844719886779785 0.018081048503518105 
0.9439611434936523 0.05307609587907791 0.0029627757612615824 
0.09890184551477432 0.8519235849380493 0.049174536019563675 
0.005034079309552908 0.34536758065223694 0.6495983600616455 
0.3098965883255005 0.6431549787521362 0.04694841429591179 
0.3769482374191284 0.5433887839317322 0.07966302335262299 
0.1751011312007904 0.7428407669067383 0.08205810934305191 
0.1527142971754074 0.7519547343254089 0.09533094614744186 
0.5319659113883972 0.44466379284858704 0.02337029203772545 
0.6745634078979492 0.31278494000434875 0.012651649303734303 
0.012080367654561996 0.6442724466323853 0.34364718198776245 
0.9099884033203125 0.08720846474170685 0.0028030776884406805 
0.3046863377094269 0.5279421806335449 0.16737154126167297 
0.3718031048774719 0.5880190134048462 0.04017788544297218 
0.002356454962864518 0.28553032875061035 0.7121132016181946 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.3105355501174927 0.6470076441764832 0.04245685040950775 
0.9325422048568726 0.06433100998401642 0.003126805182546377 
0.28563469648361206 0.6715356111526489 0.0428297258913517 
0.025932161137461662 0.707999050617218 0.2660687267780304 
0.903826117515564 0.09205397218465805 0.004119955003261566 
0.9183305501937866 0.07786940783262253 0.003800048725679517 
0.8497241139411926 0.14360812306404114 0.006667713634669781 
0.2525176703929901 0.7071058750152588 0.04037649556994438 
0.5299352407455444 0.4547085165977478 0.015356275252997875 
0.3877546489238739 0.58223956823349 0.0300058051943779 
0.015115677379071712 0.2349804788827896 0.7499038577079773 
0.09669625014066696 0.8520614504814148 0.05124225094914436 
0.7350632548332214 0.2460591197013855 0.018877597525715828 
0.20305487513542175 0.4943033754825592 0.30264177918434143 
0.017696015536785126 0.18626640737056732 0.7960375547409058 
0.5274489521980286 0.45133042335510254 0.0212206169962883 
0.03849266469478607 0.9081969857215881 0.05331039056181908 
0.9526395797729492 0.04534117504954338 0.0020193138625472784 
0.3240840435028076 0.578038215637207 0.09787768870592117 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.4708447754383087 0.48270657658576965 0.04644862189888954 
0.9550333619117737 0.042805977165699005 0.0021606148220598698 
0.5814082026481628 0.39770886301994324 0.02088296227157116 
0.5606396794319153 0.4160102307796478 0.023350076749920845 
0.05658706650137901 0.8026763200759888 0.14073657989501953 
0.8470313549041748 0.1470058709383011 0.005962787661701441 
0.5598356127738953 0.4275328814983368 0.012631583958864212 
0.5671675205230713 0.4130270481109619 0.019805409014225006 
0.5938870906829834 0.38558605313301086 0.020526889711618423 
0.5537436604499817 0.4271549582481384 0.019101396203041077 
0.21264277398586273 0.49108076095581055 0.29627639055252075 
0.6226829886436462 0.3559074103832245 0.02140960469841957 
0.7080880999565125 0.2855294346809387 0.006382445339113474 
0.07020604610443115 0.8828362822532654 0.046957600861787796 
0.016392365097999573 0.281582772731781 0.7020248770713806 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.06176398694515228 0.8569667339324951 0.08126930892467499 
0.934394896030426 0.06225646287202835 0.003348589176312089 
0.9189080595970154 0.07659995555877686 0.004492036998271942 
0.1982908844947815 0.6666577458381653 0.13505133986473083 
0.19812914729118347 0.7483665347099304 0.0535043403506279 
0.0438072644174099 0.5809093117713928 0.37528344988822937 
0.9203665256500244 0.0752435252070427 0.004389941226691008 
0.545137882232666 0.42538702487945557 0.029475081712007523 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.1132926344871521 0.8401554226875305 0.046551939100027084 
0.08588797599077225 0.8551572561264038 0.05895477905869484 
0.6837316155433655 0.3028680384159088 0.013400365598499775 
0.011196240782737732 0.5685223937034607 0.42028138041496277 
0.0201539546251297 0.26402395963668823 0.7158221006393433 
0.8936803936958313 0.10240461677312851 0.003914983011782169 
0.35127320885658264 0.6135112643241882 0.03521548584103584 
0.6195745468139648 0.3590165972709656 0.02140882983803749 
0.7637811303138733 0.22586308419704437 0.010355845093727112 
0.9580486416816711 0.039001043885946274 0.0029503433033823967 
0.0994565561413765 0.8729257583618164 0.027617638930678368 
0.22493110597133636 0.7361329197883606 0.03893597051501274 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.017685571685433388 0.7029491066932678 0.27936530113220215 
0.17536872625350952 0.7176200747489929 0.10701112449169159 
0.3872509300708771 0.5768682360649109 0.035880863666534424 
0.026717955246567726 0.5121206641197205 0.46116140484809875 
0.029765421524643898 0.5499162077903748 0.4203183352947235 
0.020725559443235397 0.5384215712547302 0.4408528804779053 
0.8570780754089355 0.1383124589920044 0.0046095047146081924 
0.9663070440292358 0.031223513185977936 0.0024694735184311867 
0.5783475041389465 0.40590542554855347 0.01574711687862873 
0.4756377041339874 0.4945908486843109 0.02977144345641136 
0.833817183971405 0.16023027896881104 0.00595249654725194 
0.2689459025859833 0.6525863409042358 0.0784677267074585 
0.8615222573280334 0.13302753865718842 0.0054502044804394245 
0.5468713045120239 0.44296160340309143 0.010167110711336136 
0.3997417688369751 0.561934232711792 0.038323987275362015 
0.733734130859375 0.25833016633987427 0.00793571025133133 
0.11680585145950317 0.6955242156982422 0.18766987323760986 
0.1289379894733429 0.6869312524795532 0.1841306984424591 
0.9170697927474976 0.07827635854482651 0.004653869662433863 
0.16543622314929962 0.7516074180603027 0.08295632153749466 
0.026265721768140793 0.32180631160736084 0.6519280076026917 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.8660759329795837 0.12827451527118683 0.005649555008858442 
0.33320513367652893 0.6397677063941956 0.02702716365456581 
0.5863229036331177 0.40095850825309753 0.01271859835833311 
0.004267233889549971 0.07760456949472427 0.918128252029419 
0.1428256779909134 0.8005914092063904 0.056582871824502945 
0.007193803787231445 0.2427687644958496 0.7500374913215637 
0.07283048331737518 0.7594813704490662 0.16768808662891388 
0.21250192821025848 0.7098950147628784 0.07760301977396011 
0.6600725054740906 0.32654237747192383 0.013385054655373096 
0.6630315780639648 0.31904318928718567 0.017925206571817398 
0.6676076650619507 0.31500789523124695 0.017384402453899384 
0.4080577790737152 0.5359437465667725 0.05599847808480263 
0.20961076021194458 0.7257446050643921 0.06464459747076035 
0.02691616117954254 0.5523881316184998 0.4206957221031189 
0.7648702263832092 0.2263772189617157 0.008752502501010895 
0.594199001789093 0.38965123891830444 0.016149723902344704 
0.27403101325035095 0.6553046107292175 0.07066437602043152 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.6683217287063599 0.3176764249801636 0.014001899398863316 
0.8450422883033752 0.14340883493423462 0.011548930779099464 
0.7548632025718689 0.22124546766281128 0.02389141544699669 
0.8873472213745117 0.10636186599731445 0.006290937773883343 
0.16577918827533722 0.8010363578796387 0.03318440169095993 
0.6984687447547913 0.28055036067962646 0.0209809560328722 
0.7542425394058228 0.23483192920684814 0.010925594717264175 
0.8404397964477539 0.1529484987258911 0.0066117532551288605 
0.09287554025650024 0.8702052235603333 0.036919236183166504 
0.9062568545341492 0.0894288718700409 0.004314274527132511 
0.02497377246618271 0.7391034960746765 0.23592276871204376 
0.2809089422225952 0.6625759601593018 0.05651509389281273 
0.5809779167175293 0.39736416935920715 0.021657951176166534 
0.8308503031730652 0.15364235639572144 0.015507274307310581 
0.8336958885192871 0.15637078881263733 0.00993336085230112 
0.9062568545341492 0.0894288718700409 0.004314274527132511 
0.7239406704902649 0.2619105279445648 0.014148902148008347 
0.558695375919342 0.4082503914833069 0.033054206520318985 
0.9213809967041016 0.07574374973773956 0.002875340636819601 
0.6551089286804199 0.33069464564323425 0.014196470379829407 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.37574300169944763 0.5474669337272644 0.07679004222154617 
0.8013404607772827 0.1887536346912384 0.009905978105962276 
0.01664796844124794 0.300117552280426 0.683234453201294 
0.9494165778160095 0.04709075018763542 0.0034926682710647583 
0.9131460785865784 0.08174110949039459 0.005112840794026852 
0.3758660852909088 0.5372560620307922 0.08687783032655716 
0.10148785263299942 0.6291441917419434 0.2693679630756378 
0.3926076292991638 0.466164767742157 0.141227588057518 
0.09938858449459076 0.7136733531951904 0.1869381070137024 
0.944335401058197 0.05213664844632149 0.0035278976429253817 
0.3434325158596039 0.604574978351593 0.0519925132393837 
0.31395429372787476 0.6200791597366333 0.06596655398607254 
0.02404111996293068 0.7962757349014282 0.17968317866325378 
0.21102340519428253 0.7549595236778259 0.03401702642440796 
0.6197861433029175 0.3583674728870392 0.02184629626572132 
0.56407231092453 0.3933943808078766 0.04253329709172249 
0.26406219601631165 0.6311691999435425 0.10476858168840408 
