(QUERY): 'AMERICAN-MUSLIM' '11'
Negative Neutral Positive
0.7975236177444458 0.19362103939056396 0.008855341002345085 
0.3020016849040985 0.6736663579940796 0.0243319571018219 
0.9506219029426575 0.04634469375014305 0.0030333898030221462 
0.33579346537590027 0.6333432793617249 0.030863305553793907 
0.15636970102787018 0.8223631381988525 0.021267138421535492 
0.10144048184156418 0.5500929951667786 0.3484664857387543 
0.856680154800415 0.13763104379177094 0.005688810255378485 
0.7915189266204834 0.20475657284259796 0.0037244237028062344 
0.04737342894077301 0.8787089586257935 0.07391761243343353 
0.5789884328842163 0.410417377948761 0.010594137012958527 
0.9475961327552795 0.04937698319554329 0.0030269694980233908 
0.9597474336624146 0.03723567724227905 0.0030169019009917974 
0.7133576273918152 0.2764449417591095 0.010197474621236324 
0.4536639153957367 0.5271085500717163 0.019227556884288788 
0.7985145449638367 0.18584230542182922 0.015643149614334106 
0.5432431697845459 0.4356478154659271 0.021109070628881454 
0.8296213746070862 0.1615513265132904 0.008827260695397854 
0.6509853005409241 0.31780368089675903 0.03121095895767212 
0.8448541760444641 0.1483091562986374 0.00683673657476902 
0.6025871634483337 0.33889827132225037 0.05851461738348007 
0.18758095800876617 0.773156464099884 0.03926252946257591 
0.7169651389122009 0.2738744914531708 0.009160419926047325 
0.26165977120399475 0.7187560796737671 0.01958414912223816 
0.399502158164978 0.5824329853057861 0.01806485466659069 
0.6811257600784302 0.2777070999145508 0.04116714373230934 
0.9245859384536743 0.07204374670982361 0.003370430553331971 
0.8998804092407227 0.09689808636903763 0.0032213986851274967 
0.8998804092407227 0.09689808636903763 0.0032213986851274967 
0.9176241755485535 0.0788085088133812 0.0035672697704285383 
0.36563640832901 0.42848649621009827 0.20587711036205292 
0.9034149646759033 0.09225251525640488 0.004332548938691616 
0.9592897295951843 0.03841153159737587 0.0022986619733273983 
0.8593814373016357 0.13704344630241394 0.0035750283859670162 
0.5569372773170471 0.4250671863555908 0.017995541915297508 
0.7796503901481628 0.2073821723461151 0.01296743843704462 
0.003190594492480159 0.07600751519203186 0.9208018779754639 
0.842392086982727 0.1517445296049118 0.005863394122570753 
0.7047627568244934 0.2856888473033905 0.009548351168632507 
0.8582506775856018 0.12978968024253845 0.01195969432592392 
0.2669175863265991 0.6575472950935364 0.07553514838218689 
0.0013126143021509051 0.013089872896671295 0.985597550868988 
0.8420881628990173 0.14645545184612274 0.011456357315182686 
0.8331485390663147 0.15703603625297546 0.00981542281806469 
0.03938313201069832 0.3929878771305084 0.5676289796829224 
0.8959881067276001 0.09796702116727829 0.0060449265874922276 
0.7049537897109985 0.27126169204711914 0.023784544318914413 
0.8071916103363037 0.18540802597999573 0.0074003711342811584 
0.2828793227672577 0.6887329816818237 0.02838771790266037 
0.9717395901679993 0.02598927915096283 0.0022711886558681726 
0.7345338463783264 0.22821518778800964 0.03725096583366394 
0.47988662123680115 0.44317007064819336 0.07694331556558609 
0.0015101531753316522 0.1090177670121193 0.8894721269607544 
0.002912561409175396 0.485189825296402 0.511897623538971 
0.4217395484447479 0.5074364542961121 0.0708240196108818 
0.644298255443573 0.3380678594112396 0.017633924260735512 
0.9277819395065308 0.06659968942403793 0.005618417635560036 
0.9394158720970154 0.05663405358791351 0.0039501674473285675 
0.6880968809127808 0.29935964941978455 0.012543519027531147 
0.3479861915111542 0.6234326958656311 0.028581056743860245 
0.257003515958786 0.5900593996047974 0.15293706953525543 
0.6259496212005615 0.3620911240577698 0.011959276162087917 
0.0031294894870370626 0.009474022313952446 0.9873965382575989 
0.9253048300743103 0.07093076407909393 0.003764378372579813 
0.40822634100914 0.5756658315658569 0.016107790172100067 
0.8763969540596008 0.1204301118850708 0.0031728828325867653 
0.14919236302375793 0.8280444145202637 0.022763235494494438 
0.004548736847937107 0.2865901589393616 0.7088610529899597 
0.6588556170463562 0.3292250633239746 0.011919364333152771 
0.7829188108444214 0.20126058161258698 0.015820538625121117 
0.4674147069454193 0.5108352899551392 0.021749991923570633 
0.4373745620250702 0.49343910813331604 0.06918637454509735 
0.1781863570213318 0.7576544284820557 0.06415922194719315 
0.6183308959007263 0.3701542019844055 0.011514915153384209 
0.6538888812065125 0.3262247145175934 0.019886447116732597 
0.12480589002370834 0.7298580408096313 0.1453360617160797 
0.0018446047324687243 0.06054669991135597 0.9376087188720703 
0.0019748788326978683 0.06344813108444214 0.9345769882202148 
0.8846681118011475 0.11004327237606049 0.0052886405028402805 
0.05944181978702545 0.8540793657302856 0.08647887408733368 
0.010763753205537796 0.2779299318790436 0.7113062739372253 
0.25697624683380127 0.5885028839111328 0.15452085435390472 
0.6442310214042664 0.3199520707130432 0.035816870629787445 
0.6011629700660706 0.3791789412498474 0.019658083096146584 
0.7824538350105286 0.1938837766647339 0.023662403225898743 
0.75286465883255 0.23525796830654144 0.011877347715198994 
0.5399623513221741 0.4350064694881439 0.025031141936779022 
0.8003708720207214 0.18774737417697906 0.011881738901138306 
0.882344663143158 0.11292190104722977 0.004733415320515633 
0.3479677438735962 0.48816683888435364 0.16386544704437256 
0.6085204482078552 0.3656128942966461 0.025866631418466568 
0.5303333401679993 0.40976232290267944 0.05990429222583771 
0.06054311245679855 0.8960432410240173 0.04341359809041023 
0.7489247918128967 0.24043147265911102 0.010643772780895233 
0.1781863570213318 0.7576544284820557 0.06415922194719315 
0.5261878967285156 0.44164711236953735 0.03216499090194702 
0.5624199509620667 0.4228147864341736 0.014765297994017601 
0.5799573659896851 0.38437315821647644 0.03566949814558029 
0.0874803438782692 0.673345685005188 0.23917390406131744 
0.5004821419715881 0.41949984431266785 0.08001797646284103 
0.8925591111183167 0.10194014012813568 0.005500763189047575 
0.9406309723854065 0.0542462058365345 0.005122903268784285 
0.19344937801361084 0.7857204079627991 0.02083021216094494 
0.5859776139259338 0.39699092507362366 0.017031511291861534 
0.7164637446403503 0.26042765378952026 0.023108594119548798 
0.8024998307228088 0.18676291406154633 0.010737184435129166 
0.684682309627533 0.3005669116973877 0.014750787988305092 
0.6585814356803894 0.31375089287757874 0.027667701244354248 
0.5246837139129639 0.4598257839679718 0.015490411780774593 
0.5068284273147583 0.47464025020599365 0.01853131502866745 
0.12862850725650787 0.2977134585380554 0.5736579895019531 
0.6716626286506653 0.27666938304901123 0.05166797339916229 
0.06833280622959137 0.5140459537506104 0.4176211953163147 
0.6778334975242615 0.30531781911849976 0.01684870757162571 
