(QUERY): 'WOMEN' '11'
Negative Neutral Positive
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.8036261200904846 0.19011078774929047 0.006263109855353832 
0.45628446340560913 0.4471994936466217 0.09651609510183334 
0.5139995217323303 0.4655093848705292 0.020491067320108414 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.11534421890974045 0.7875169515609741 0.09713886678218842 
0.12469527125358582 0.8237407803535461 0.051563892513513565 
0.9344714283943176 0.06278761476278305 0.002740977331995964 
0.012494858354330063 0.615713894367218 0.371791273355484 
0.6277905106544495 0.3499487042427063 0.022260798141360283 
0.1824645698070526 0.7213199138641357 0.09621552377939224 
0.09610701352357864 0.4433840811252594 0.46050891280174255 
0.004842862952500582 0.269461989402771 0.7256951928138733 
0.5968188643455505 0.3875472843647003 0.01563383638858795 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.24698753654956818 0.7064633965492249 0.046549033373594284 
0.7948872447013855 0.19408318400382996 0.01102956011891365 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.9049489498138428 0.09138444811105728 0.003666583215817809 
0.10493145138025284 0.61497563123703 0.2800929546356201 
0.10493145138025284 0.61497563123703 0.2800929546356201 
0.0781666487455368 0.5930647253990173 0.32876861095428467 
0.0781666487455368 0.5930647253990173 0.32876861095428467 
0.06786860525608063 0.6096076965332031 0.32252371311187744 
0.06786860525608063 0.6096076965332031 0.32252371311187744 
0.004834272898733616 0.1675434559583664 0.8276222944259644 
0.4687265455722809 0.5111621022224426 0.020111339166760445 
0.32976123690605164 0.6118190884590149 0.05841969698667526 
0.08005000650882721 0.6511864066123962 0.26876360177993774 
0.14579954743385315 0.799451470375061 0.05474904179573059 
0.9560711979866028 0.04113221541047096 0.0027965418994426727 
0.06699121743440628 0.785186231136322 0.1478225290775299 
0.9545851349830627 0.042191032320261 0.00322381011210382 
0.5566571354866028 0.4309702515602112 0.012372571043670177 
0.8830421566963196 0.1115964949131012 0.00536129716783762 
0.2517485022544861 0.5469813942909241 0.20127014815807343 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.8563905954360962 0.1378183513879776 0.005790998227894306 
0.5869278907775879 0.39931154251098633 0.013760511763393879 
0.02910650335252285 0.4064115583896637 0.5644819140434265 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.9513769149780273 0.04511692374944687 0.0035061100497841835 
0.9507657289505005 0.04565456882119179 0.003579696174710989 
0.9276515245437622 0.06869199872016907 0.003656446933746338 
