(QUERY): 'AMERICAN-MUSLIM' '07'
Negative Neutral Positive
0.9421489834785461 0.0542718768119812 0.0035791874397546053 
0.8546333909034729 0.13881240785121918 0.0065541514195501804 
0.006032400298863649 0.09472588449716568 0.8992417454719543 
0.7957267761230469 0.19013021886348724 0.014143034815788269 
0.6279698014259338 0.3443423807621002 0.02768791653215885 
0.6732186079025269 0.2996886968612671 0.02709266170859337 
0.47849658131599426 0.5096150636672974 0.011888395063579082 
0.8024268746376038 0.18844978511333466 0.00912333931773901 
0.9605636596679688 0.037298865616321564 0.0021375231444835663 
0.7229313850402832 0.257946252822876 0.019122298806905746 
0.876960813999176 0.11721456050872803 0.005824684165418148 
0.7327666878700256 0.25275281071662903 0.014480511657893658 
0.006858897861093283 0.0855369046330452 0.9076042175292969 
0.8913801312446594 0.10328178107738495 0.0053380862809717655 
0.13155634701251984 0.8301846385002136 0.03825904428958893 
0.8601778149604797 0.13469500839710236 0.005127145443111658 
0.5232337713241577 0.41079920530319214 0.06596705317497253 
0.6387389898300171 0.334886759519577 0.02637426182627678 
0.6682382822036743 0.31371620297431946 0.018045470118522644 
0.42713281512260437 0.5001123547554016 0.07275481522083282 
0.38226258754730225 0.5884692072868347 0.029268164187669754 
0.7327005863189697 0.2558736801147461 0.011425672098994255 
0.47494831681251526 0.49709203839302063 0.027959613129496574 
0.3237728178501129 0.6322972774505615 0.043929845094680786 
0.6075007319450378 0.3719281256198883 0.020571080967783928 
0.008499329909682274 0.35376331210136414 0.6377373933792114 
0.6626287698745728 0.3248312175273895 0.012539970688521862 
0.8230018019676208 0.16805879771709442 0.008939480409026146 
0.6109064221382141 0.35741105675697327 0.03168255090713501 
0.8956333994865417 0.09844233095645905 0.00592433288693428 
0.841457188129425 0.1540498435497284 0.0044929832220077515 
0.6894308924674988 0.28384727239608765 0.026721790432929993 
0.6586887836456299 0.3333825469017029 0.007928632199764252 
0.5758019089698792 0.4094558358192444 0.014742276631295681 
0.7030143737792969 0.28343135118484497 0.013554219156503677 
0.8508089780807495 0.14470171928405762 0.004489313345402479 
0.1588675081729889 0.7204210162162781 0.12071152031421661 
0.8281246423721313 0.16798977553844452 0.003885478712618351 
