(QUERY): 'HIJAB' '02'
Negative Neutral Positive
0.010197742842137814 0.3322291672229767 0.6575730443000793 
0.001122133107855916 0.011993374675512314 0.9868844747543335 
0.8244063854217529 0.1684713363647461 0.007122255861759186 
0.8521728515625 0.14127765595912933 0.006549512967467308 
0.5182639956474304 0.4420979619026184 0.03963804617524147 
0.004955449141561985 0.36263516545295715 0.632409393787384 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.180385559797287 0.6861233115196228 0.1334911286830902 
0.6404830813407898 0.34754306077957153 0.011973909102380276 
0.0014104818692430854 0.05596286058425903 0.9426266551017761 
0.8834901452064514 0.11225248873233795 0.004257323686033487 
0.0014104818692430854 0.05596286058425903 0.9426266551017761 
0.2848818302154541 0.6920716166496277 0.023046545684337616 
0.4880284070968628 0.48664602637290955 0.0253255944699049 
0.0434848926961422 0.8521808981895447 0.10433416813611984 
0.002860980574041605 0.12476588040590286 0.872373104095459 
0.017220331355929375 0.7554652094841003 0.22731441259384155 
0.013066530227661133 0.5667244791984558 0.4202089309692383 
0.010900351218879223 0.7429914474487305 0.246108278632164 
0.020669210702180862 0.7876157760620117 0.19171501696109772 
0.22177676856517792 0.7356571555137634 0.042566101998090744 
0.0014089547330513597 0.06816282123327255 0.9304282665252686 
0.0014760192716494203 0.06724870949983597 0.9312752485275269 
0.6983944177627563 0.2873254120349884 0.01428020466119051 
0.04537447914481163 0.7952916026115417 0.15933384001255035 
0.013833162374794483 0.12637092173099518 0.8597959876060486 
0.5778421759605408 0.38796430826187134 0.03419351577758789 
0.8727806210517883 0.12227940559387207 0.004939969629049301 
0.6983853578567505 0.2634204626083374 0.03819423168897629 
0.09008926153182983 0.8497689366340637 0.06014184281229973 
0.7882136106491089 0.20187340676784515 0.009913026355206966 
0.7429419159889221 0.24924305081367493 0.00781499594449997 
0.9412419199943542 0.05564310774207115 0.0031149503774940968 
0.017967792227864265 0.6697911620140076 0.3122410774230957 
0.03357725590467453 0.9102868437767029 0.05613594874739647 
0.0017503246199339628 0.12781597673892975 0.8704336881637573 
0.7392311692237854 0.25218507647514343 0.00858378130942583 
0.15887673199176788 0.7813827395439148 0.05974052846431732 
0.003844645107164979 0.13612055778503418 0.8600348830223083 
0.0531669482588768 0.7029421329498291 0.2438909262418747 
0.14528487622737885 0.8258678913116455 0.028847139328718185 
0.1037612184882164 0.6101161241531372 0.2861226201057434 
0.8876214623451233 0.10772862285375595 0.004649927839636803 
0.005552778486162424 0.23254181444644928 0.7619054317474365 
0.06549613922834396 0.8697900176048279 0.06471385061740875 
0.00806916132569313 0.602453887462616 0.38947686553001404 
0.7259812951087952 0.25736111402511597 0.016657564789056778 
0.509848952293396 0.4794688820838928 0.010682143270969391 
0.0015630829147994518 0.14346134662628174 0.8549755215644836 
0.2911418676376343 0.6334782838821411 0.0753798559308052 
0.001604939461685717 0.051451317965984344 0.9469437003135681 
0.4011304974555969 0.5776616930961609 0.021207770332694054 
0.8146312832832336 0.17828474938869476 0.007083999924361706 
0.03739560395479202 0.8599576354026794 0.10264674574136734 
0.013072747737169266 0.7397164106369019 0.24721086025238037 
0.0766645073890686 0.8688086271286011 0.054526831954717636 
0.049787573516368866 0.8259406685829163 0.1242717057466507 
0.014825191348791122 0.8509405851364136 0.13423429429531097 
0.6363459825515747 0.33970561623573303 0.023948421701788902 
0.28324025869369507 0.5729833841323853 0.14377638697624207 
0.9330536127090454 0.06114516407251358 0.005801256280392408 
0.05785302817821503 0.7927543520927429 0.14939257502555847 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.7003244757652283 0.2718656361103058 0.02780984155833721 
0.01991506665945053 0.506642758846283 0.4734421372413635 
0.00567452609539032 0.08906469494104385 0.9052608013153076 
0.06549613922834396 0.8697900176048279 0.06471385061740875 
0.6996632814407349 0.28119733929634094 0.019139369949698448 
0.019728733226656914 0.5433645844459534 0.43690672516822815 
0.008339451625943184 0.15579122304916382 0.835869312286377 
0.03275178372859955 0.8370725512504578 0.1301756501197815 
0.2820853888988495 0.6898325681686401 0.02808210626244545 
0.06861665099859238 0.38598018884658813 0.545403242111206 
0.8662004470825195 0.12379239499568939 0.010007202625274658 
0.41508612036705017 0.4934145510196686 0.09149935841560364 
0.001991451485082507 0.022788701578974724 0.9752198457717896 
0.02152872085571289 0.5195667743682861 0.4589044451713562 
0.2988170087337494 0.46317407488822937 0.23800891637802124 
0.0020047426223754883 0.05598616972565651 0.9420090913772583 
0.0027654687874019146 0.2714866101741791 0.7257478833198547 
0.05000998079776764 0.6970058083534241 0.25298425555229187 
0.02397799678146839 0.7879035472869873 0.18811842799186707 
0.02746938169002533 0.7980285286903381 0.17450201511383057 
0.12161225080490112 0.835039496421814 0.04334824159741402 
0.8496367335319519 0.13980057835578918 0.010562646202743053 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.056214623153209686 0.8793576955795288 0.06442762911319733 
0.0036967915948480368 0.13836784660816193 0.85793536901474 
0.1428341269493103 0.8130530118942261 0.04411288723349571 
0.7719086408615112 0.20978392660617828 0.018307480961084366 
0.019374284893274307 0.921315610408783 0.059310123324394226 
0.9036622643470764 0.09082865715026855 0.0055090091191232204 
0.928382396697998 0.06676312536001205 0.004854487720876932 
0.5923752784729004 0.3779350519180298 0.029689718037843704 
0.608809232711792 0.35265791416168213 0.03853294998407364 
0.04892588406801224 0.8670017719268799 0.08407232910394669 
0.0449746809899807 0.8785998821258545 0.0764254778623581 
0.004611613228917122 0.1913536638021469 0.8040347099304199 
0.006259333807975054 0.08072835952043533 0.9130122661590576 
0.03269711509346962 0.4019862711429596 0.5653165578842163 
0.7834500670433044 0.20514115691184998 0.011408788152039051 
0.1475934237241745 0.40796414017677307 0.444442480802536 
0.008522852323949337 0.0728287398815155 0.9186484217643738 
0.04572484269738197 0.7089489698410034 0.2453262209892273 
0.033997226506471634 0.8823488354682922 0.08365394920110703 
0.005724657792598009 0.3891948461532593 0.6050804853439331 
0.01885230466723442 0.7054190635681152 0.27572867274284363 
0.7489401698112488 0.24181267619132996 0.009247169829905033 
0.03647582605481148 0.7774224877357483 0.1861017346382141 
0.024273816496133804 0.83675616979599 0.1389700025320053 
0.06695582717657089 0.8870658278465271 0.0459783673286438 
0.001928068813867867 0.13005857169628143 0.8680133819580078 
0.03582574427127838 0.8593844771385193 0.10478974878787994 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.0016036346787586808 0.07441563904285431 0.9239807724952698 
0.032265014946460724 0.8753885626792908 0.09234637022018433 
0.9498856067657471 0.047555215656757355 0.002559151966124773 
0.009830469265580177 0.5592698454856873 0.4308997392654419 
0.32710742950439453 0.6593838334083557 0.013508778065443039 
0.16684545576572418 0.5927621722221375 0.24039240181446075 
0.002177627757191658 0.09444648772478104 0.9033758640289307 
0.022525394335389137 0.9137130975723267 0.06376154720783234 
0.01674085669219494 0.6154248714447021 0.367834210395813 
0.006205660756677389 0.6624016165733337 0.33139267563819885 
0.20117075741291046 0.7793203592300415 0.01950891502201557 
0.7683379650115967 0.22540713846683502 0.006254864856600761 
0.021626681089401245 0.26681363582611084 0.7115596532821655 
0.014486666768789291 0.4947548508644104 0.4907585084438324 
0.039321452379226685 0.6873562932014465 0.27332231402397156 
0.10353469103574753 0.8514876961708069 0.044977545738220215 
0.24480994045734406 0.7369090914726257 0.01828097552061081 
0.9069147706031799 0.0874892845749855 0.005595946218818426 
0.4149600863456726 0.5249581336975098 0.06008179113268852 
0.024273816496133804 0.83675616979599 0.1389700025320053 
0.008548316545784473 0.237935408949852 0.7535163164138794 
0.7708225250244141 0.20187538862228394 0.02730206958949566 
0.7770141959190369 0.2160114198923111 0.00697437534108758 
0.786148726940155 0.19736553728580475 0.016485748812556267 
0.0017208836507052183 0.033965617418289185 0.9643134474754333 
0.017220331355929375 0.7554652094841003 0.22731441259384155 
0.06379358470439911 0.8116227388381958 0.12458370625972748 
0.6673091650009155 0.3086264431476593 0.02406439557671547 
0.04575992375612259 0.8825476169586182 0.07169243693351746 
0.03267364948987961 0.8871415257453918 0.08018481731414795 
0.21118736267089844 0.7159201502799988 0.07289254665374756 
0.07024120539426804 0.8069284558296204 0.12283039093017578 
0.00969125609844923 0.3726814091205597 0.6176273226737976 
0.0012184915831312537 0.031124718487262726 0.9676567912101746 
0.24165254831314087 0.7318400144577026 0.026507455855607986 
0.003782975021749735 0.03301270678639412 0.9632043242454529 
0.3714056611061096 0.5317737460136414 0.09682063013315201 
0.00353973894380033 0.15333347022533417 0.8431267738342285 
0.5239708423614502 0.4291330575942993 0.04689613729715347 
0.007912615314126015 0.7279901504516602 0.2640972435474396 
0.005105878226459026 0.6688156127929688 0.32607853412628174 
0.16290566325187683 0.7801477909088135 0.05694645270705223 
0.33867669105529785 0.4147053360939026 0.24661795794963837 
0.054264768958091736 0.8913166522979736 0.054418571293354034 
0.017903704196214676 0.9417677521705627 0.04032844305038452 
0.03789599612355232 0.8678372502326965 0.09426673501729965 
0.8991625905036926 0.09558242559432983 0.005255041643977165 
0.7884728908538818 0.20541897416114807 0.006108153145760298 
0.007336012553423643 0.3314855694770813 0.661178469657898 
0.0020874144975095987 0.16558189690113068 0.8323306441307068 
0.5767618417739868 0.3810863494873047 0.0421517975628376 
0.0012957574799656868 0.02870042435824871 0.9700038433074951 
0.21263742446899414 0.7399371266365051 0.047425441443920135 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.017119958996772766 0.7247388362884521 0.2581411898136139 
0.014155692420899868 0.8679021000862122 0.1179421991109848 
0.0012389030307531357 0.12465432286262512 0.8741068243980408 
0.0009334267815575004 0.0314880795776844 0.9675785303115845 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.035223908722400665 0.8454204797744751 0.11935558915138245 
0.8759682774543762 0.11722952872514725 0.0068021551705896854 
0.11624261736869812 0.8251777291297913 0.05857963114976883 
0.0013334525283426046 0.05093885958194733 0.9477276802062988 
0.06966448575258255 0.8200720548629761 0.11026342213153839 
0.06825458258390427 0.8546338081359863 0.07711160182952881 
0.043841421604156494 0.5902613401412964 0.36589720845222473 
0.017304671928286552 0.7275506258010864 0.2551446259021759 
0.15998339653015137 0.7803031206130981 0.05971348285675049 
0.011961852200329304 0.708098828792572 0.27993932366371155 
0.5661563873291016 0.4186444580554962 0.015199145302176476 
0.5218253135681152 0.4515102803707123 0.02666439861059189 
0.6681246161460876 0.31836816668510437 0.013507171534001827 
0.001445082132704556 0.062047410756349564 0.936507523059845 
0.03181563690304756 0.899344801902771 0.06883959472179413 
0.622511625289917 0.35028839111328125 0.027200043201446533 
0.03393790125846863 0.8972201943397522 0.06884190440177917 
0.0013317610137164593 0.07125286012887955 0.9274153113365173 
0.0021530024241656065 0.12562565505504608 0.8722213506698608 
0.020484521985054016 0.6667131781578064 0.312802255153656 
0.007699189241975546 0.26266101002693176 0.7296397686004639 
0.004142072517424822 0.1511354148387909 0.8447225093841553 
0.22069327533245087 0.7277402877807617 0.051566436886787415 
0.01291869580745697 0.4904952347278595 0.4965860843658447 
0.08393953740596771 0.8307198286056519 0.08534063398838043 
0.004342353902757168 0.13200080394744873 0.8636568188667297 
0.11149890720844269 0.8133592009544373 0.07514186948537827 
0.010404122993350029 0.3651832640171051 0.6244126558303833 
0.015320880338549614 0.35304686427116394 0.6316322684288025 
0.0434848926961422 0.8521808981895447 0.10433416813611984 
0.07079964131116867 0.893164873123169 0.03603557124733925 
0.23191790282726288 0.680692195892334 0.08738988637924194 
0.1731613576412201 0.7695992588996887 0.05723940581083298 
0.005497659090906382 0.10106093436479568 0.893441379070282 
0.040199752897024155 0.22341220080852509 0.7363879680633545 
0.026081940159201622 0.7669823169708252 0.20693576335906982 
0.7121384143829346 0.2799268662929535 0.007934754714369774 
0.7795575261116028 0.21095599234104156 0.009486489929258823 
0.05512258782982826 0.8531366586685181 0.09174077212810516 
0.48627224564552307 0.48666614294052124 0.027061617001891136 
0.3308480978012085 0.4784482419490814 0.19070369005203247 
0.005754349287599325 0.06562486290931702 0.9286208152770996 
0.05218398943543434 0.791333019733429 0.1564830094575882 
0.2529159188270569 0.6518804430961609 0.09520364552736282 
0.0417240746319294 0.8734514117240906 0.0848245918750763 
0.015174027532339096 0.40378889441490173 0.5810371041297913 
0.07010068744421005 0.8632245063781738 0.06667470932006836 
0.0013931246940046549 0.09721396118402481 0.901392936706543 
0.0015726744895800948 0.052750490605831146 0.9456768035888672 
0.03600102290511131 0.9000478386878967 0.06395107507705688 
0.004955449141561985 0.36263516545295715 0.632409393787384 
0.04204301908612251 0.9040626883506775 0.0538942813873291 
0.0407508909702301 0.8941758871078491 0.06507327407598495 
0.874961256980896 0.1187020093202591 0.0063367378897964954 
0.024173695594072342 0.636116623878479 0.33970966935157776 
0.4515705108642578 0.5240723490715027 0.024357080459594727 
0.4735095202922821 0.5006629824638367 0.025827525183558464 
0.8023350834846497 0.18347661197185516 0.014188253320753574 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.8777940273284912 0.1166919693350792 0.005513970740139484 
0.4004266560077667 0.5781171321868896 0.021456195041537285 
0.0015098211588338017 0.14008553326129913 0.8584046363830566 
0.025755325332283974 0.7400161623954773 0.23422850668430328 
0.005038659553974867 0.1309095323085785 0.8640518188476562 
0.025650031864643097 0.5230387449264526 0.4513112008571625 
0.05618669465184212 0.7661149501800537 0.1776982992887497 
0.8114643096923828 0.18221578001976013 0.006319891661405563 
0.0031846787314862013 0.10492169857025146 0.8918936252593994 
0.8764209747314453 0.1182311624288559 0.005347846541553736 
0.5191891193389893 0.46392881870269775 0.01688210479915142 
0.021759623661637306 0.6598660349845886 0.318374365568161 
0.011166086420416832 0.46846723556518555 0.5203666687011719 
0.11028633266687393 0.8074077367782593 0.08230593800544739 
0.051827844232320786 0.8250791430473328 0.12309306114912033 
0.38701334595680237 0.5753079056739807 0.03767874836921692 
0.111247718334198 0.331472784280777 0.5572795271873474 
0.7234651446342468 0.2659284770488739 0.010606364347040653 
0.025094060227274895 0.71133953332901 0.26356634497642517 
0.7234651446342468 0.2659284770488739 0.010606364347040653 
0.04408291354775429 0.23230314254760742 0.723613977432251 
0.04327619448304176 0.7637799978256226 0.19294381141662598 
0.8918309211730957 0.1044822633266449 0.0036867752205580473 
0.050169192254543304 0.8720073699951172 0.0778234452009201 
0.003185480134561658 0.07912752032279968 0.9176869988441467 
0.005147898569703102 0.15719906985759735 0.8376529812812805 
0.4743124544620514 0.495080828666687 0.030606728047132492 
0.6549780368804932 0.30778440833091736 0.03723755478858948 
0.12187530100345612 0.7995054721832275 0.07861924916505814 
0.239710733294487 0.708668053150177 0.05162125453352928 
0.005486635025590658 0.4529872238636017 0.541526198387146 
0.005355196073651314 0.07586723566055298 0.9187775254249573 
0.010082346387207508 0.6434720754623413 0.34644559025764465 
0.19472216069698334 0.5256200432777405 0.2796578109264374 
0.7438684701919556 0.24791279435157776 0.008218630217015743 
0.0007742834859527647 0.030439026653766632 0.9687867164611816 
0.10663212835788727 0.3968648314476013 0.49650299549102783 
0.6476922035217285 0.32409968972206116 0.028208186849951744 
0.030120639130473137 0.596503734588623 0.37337562441825867 
0.07058961689472198 0.5853834748268127 0.3440268933773041 
0.010372137650847435 0.2342568188905716 0.75537109375 
0.3653031289577484 0.612552285194397 0.022144557908177376 
0.17292386293411255 0.7806846499443054 0.04639148712158203 
0.6350852251052856 0.3439045548439026 0.021010175347328186 
0.6368963718414307 0.33285775780677795 0.030245792120695114 
0.7872106432914734 0.1995350867509842 0.013254309073090553 
0.008202429860830307 0.12140528857707977 0.8703923225402832 
0.004432524088770151 0.33899742364883423 0.6565700173377991 
0.05597337707877159 0.7802503705024719 0.1637762188911438 
0.0031277898233383894 0.15034249424934387 0.8465296626091003 
0.7488634586334229 0.2354465126991272 0.01569003239274025 
0.002572504337877035 0.17390449345111847 0.8235229849815369 
0.11668829619884491 0.3824124336242676 0.5008992552757263 
0.37971630692481995 0.5623159408569336 0.05796771124005318 
0.9214007258415222 0.07302786409854889 0.005571351852267981 
0.01640312559902668 0.45276084542274475 0.5308359861373901 
0.17013275623321533 0.7418370842933655 0.08803009986877441 
0.7478578686714172 0.23611027002334595 0.016031889244914055 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.018060488626360893 0.7576974630355835 0.22424200177192688 
0.6765366792678833 0.2946982681751251 0.028765060007572174 
0.15609879791736603 0.8018673062324524 0.04203393682837486 
0.5979115962982178 0.38834068179130554 0.013747665099799633 
0.6551149487495422 0.33237165212631226 0.012513435445725918 
0.3432435393333435 0.6142237782478333 0.042532727122306824 
0.16416619718074799 0.7670927047729492 0.0687410980463028 
0.8121029734611511 0.18204136192798615 0.005855670664459467 
0.03703726828098297 0.890124499797821 0.07283823937177658 
0.0029046388808637857 0.12874023616313934 0.8683550953865051 
0.0006812097271904349 0.015518818981945515 0.9838000535964966 
0.026316789910197258 0.8688368797302246 0.10484639555215836 
0.026316789910197258 0.8688368797302246 0.10484639555215836 
0.032830215990543365 0.642943263053894 0.3242265582084656 
0.01588648185133934 0.5624285936355591 0.42168498039245605 
0.12435709685087204 0.7891826033592224 0.08646030724048615 
0.2297544777393341 0.7312917113304138 0.038953766226768494 
0.013413241133093834 0.3168453276157379 0.6697414517402649 
0.01367118302732706 0.8262319564819336 0.16009695827960968 
0.04814475029706955 0.6906715035438538 0.2611837387084961 
0.08512872457504272 0.6850597858428955 0.2298113852739334 
0.0014333873987197876 0.039634980261325836 0.9589316248893738 
0.006859086453914642 0.5376980900764465 0.4554428458213806 
0.25348520278930664 0.648150622844696 0.0983642190694809 
0.33304351568222046 0.5816419124603271 0.08531457930803299 
0.14453208446502686 0.7845441699028015 0.07092384994029999 
0.33398720622062683 0.5841197371482849 0.08189303427934647 
0.42677536606788635 0.5432214140892029 0.030003253370523453 
0.026568256318569183 0.8864337205886841 0.08699800074100494 
0.012440877966582775 0.6605927348136902 0.32696637511253357 
0.12141922116279602 0.7678025960922241 0.11077816784381866 
0.23129481077194214 0.651633083820343 0.11707214266061783 
0.009035449475049973 0.3988749384880066 0.5920895934104919 
0.8694966435432434 0.12447082996368408 0.006032567471265793 
0.0056700375862419605 0.12973704934120178 0.8645929098129272 
0.08274279534816742 0.8219144940376282 0.095342718064785 
0.6542096138000488 0.33654898405075073 0.009241367690265179 
0.3258790373802185 0.6552826166152954 0.01883833110332489 
0.7127214074134827 0.27434149384498596 0.012937035411596298 
0.015158228576183319 0.528516411781311 0.4563254117965698 
0.09146091341972351 0.805243968963623 0.10329511016607285 
0.02899465337395668 0.6482048034667969 0.32280054688453674 
0.4031687080860138 0.5765121579170227 0.020319044589996338 
0.18967019021511078 0.7914160490036011 0.018913690000772476 
0.02810370735824108 0.6121563911437988 0.35973984003067017 
0.010285518132150173 0.40182381868362427 0.587890625 
0.01946186274290085 0.5869103074073792 0.3936278820037842 
0.0009736684150993824 0.035084307193756104 0.9639419913291931 
