(QUERY): 'WOMEN' '08'
Negative Neutral Positive
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.8922470808029175 0.10217273235321045 0.0055802008137106895 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.2349267601966858 0.730109453201294 0.03496380150318146 
0.766918957233429 0.22197970747947693 0.011101344600319862 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.45143845677375793 0.5271825790405273 0.02137901447713375 
0.3328395485877991 0.4904370605945587 0.1767234355211258 
0.010327686555683613 0.24297377467155457 0.7466985583305359 
0.5108965039253235 0.4678952395915985 0.021208254620432854 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.025150636211037636 0.22278106212615967 0.752068281173706 
0.5171459913253784 0.4404342770576477 0.04241969808936119 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.8853741884231567 0.10948826372623444 0.0051374961622059345 
0.06428162008523941 0.7460030913352966 0.1897152215242386 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.6275316476821899 0.35248252749443054 0.01998589187860489 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.7057291269302368 0.2770155668258667 0.017255255952477455 
0.016949942335486412 0.5353665947914124 0.4476834833621979 
0.00378544838167727 0.05931417644023895 0.9369003772735596 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.5690039396286011 0.38107213377952576 0.04992389306426048 
0.23061715066432953 0.7379283905029297 0.03145449608564377 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.1122601255774498 0.7953219413757324 0.09241794049739838 
0.08788079023361206 0.8203993439674377 0.09171987324953079 
0.8212180137634277 0.16893863677978516 0.009843372739851475 
0.05098879337310791 0.7547084093093872 0.19430279731750488 
0.7201780080795288 0.2683541178703308 0.011467857286334038 
0.7578845024108887 0.22652144730091095 0.01559408474713564 
0.4226491451263428 0.5127860903739929 0.06456472724676132 
0.3841579556465149 0.45881548523902893 0.15702661871910095 
0.91097491979599 0.08489979803562164 0.00412529893219471 
0.4040420651435852 0.5340777635574341 0.06188013032078743 
0.9312461018562317 0.06553571671247482 0.0032181988935917616 
0.04292594641447067 0.6899110674858093 0.2671630382537842 
0.014321872964501381 0.8863080739974976 0.09937002509832382 
0.05325015261769295 0.5614414811134338 0.3853083550930023 
0.3346916139125824 0.6092813611030579 0.05602705478668213 
0.17720280587673187 0.6024911403656006 0.22030608355998993 
0.33759960532188416 0.6373451948165894 0.025055143982172012 
0.730054497718811 0.25145766139030457 0.0184878371655941 
