(QUERY): 'AMERICAN-MUSLIM' '12'
Negative Neutral Positive
0.8380927443504333 0.1545742303133011 0.007333005778491497 
0.7839226126670837 0.20757295191287994 0.008504434488713741 
0.8901190161705017 0.10455235838890076 0.005328699015080929 
0.793984055519104 0.18890215456485748 0.017113806679844856 
0.19802647829055786 0.7736508250236511 0.028322730213403702 
0.19802647829055786 0.7736508250236511 0.028322730213403702 
0.3575458526611328 0.586999773979187 0.05545445531606674 
0.742954432964325 0.250056654214859 0.0069888886064291 
0.3054184317588806 0.67769455909729 0.016887009143829346 
0.9077171087265015 0.08694537729024887 0.005337450187653303 
0.4155125617980957 0.5357351303100586 0.04875229299068451 
0.6328065991401672 0.33160561323165894 0.035587821155786514 
0.3114418089389801 0.6700055599212646 0.018552614375948906 
0.8835709691047668 0.11252757161855698 0.003901408053934574 
0.008531879633665085 0.19884884357452393 0.7926192283630371 
0.03659006953239441 0.9332435727119446 0.03016636334359646 
0.3300308585166931 0.6309232711791992 0.03904587775468826 
0.7908433079719543 0.2019275277853012 0.0072291819378733635 
0.06463181972503662 0.9096741080284119 0.02569407969713211 
0.8113946318626404 0.17781326174736023 0.010792053304612637 
0.11614719033241272 0.42257994413375854 0.46127283573150635 
0.2672604024410248 0.7074866890907288 0.025252865627408028 
0.790769100189209 0.20385311543941498 0.005377857014536858 
0.9022101163864136 0.09332684427499771 0.004463074263185263 
0.31019294261932373 0.6627542972564697 0.027052652090787888 
0.2548442780971527 0.7195289731025696 0.02562672831118107 
0.6362147331237793 0.35213419795036316 0.01165109034627676 
0.954889714717865 0.043254464864730835 0.0018558047013357282 
0.26161473989486694 0.7013142704963684 0.03707097843289375 
0.22510011494159698 0.7273374795913696 0.047562386840581894 
0.8399344086647034 0.15053719282150269 0.009528356604278088 
0.44967710971832275 0.5348231196403503 0.015499750152230263 
0.9424946904182434 0.05545902997255325 0.002046256558969617 
0.7030237317085266 0.2863765358924866 0.010599726811051369 
0.8020431399345398 0.1894877552986145 0.008469033986330032 
0.6095704436302185 0.35700806975364685 0.03342150151729584 
0.6351670026779175 0.3277113735675812 0.03712162375450134 
0.20338468253612518 0.7441426515579224 0.052472665905952454 
0.6581754684448242 0.3300777077674866 0.011746838688850403 
0.6690500378608704 0.3152194619178772 0.01573045179247856 
0.006863967515528202 0.6944632530212402 0.29867276549339294 
0.8591620922088623 0.13291600346565247 0.007921877317130566 
0.7962199449539185 0.19096744060516357 0.012812654487788677 
0.33667588233947754 0.6031715273857117 0.06015254184603691 
0.6726587414741516 0.3201032876968384 0.007237916812300682 
0.7537462115287781 0.23452582955360413 0.011727934703230858 
0.21194089949131012 0.7667359709739685 0.021323230117559433 
0.48851245641708374 0.4708724319934845 0.040615059435367584 
0.727870523929596 0.2606751620769501 0.011454319581389427 
0.004894569981843233 0.754549503326416 0.24055591225624084 
0.8139548897743225 0.17320747673511505 0.01283758133649826 
0.37010690569877625 0.6106656193733215 0.019227484241127968 
0.8666988015174866 0.12553083896636963 0.007770397700369358 
0.6463263034820557 0.3365986943244934 0.01707499288022518 
0.005712447687983513 0.7158594131469727 0.2784280776977539 
0.0060798050835728645 0.706730842590332 0.2871893644332886 
0.4598330855369568 0.4090423882007599 0.13112451136112213 
0.5045192241668701 0.4831813871860504 0.012299385853111744 
0.7502756118774414 0.24395473301410675 0.005769704468548298 
0.8345238566398621 0.16049067676067352 0.004985465202480555 
0.20129939913749695 0.4006430506706238 0.39805760979652405 
0.7056371569633484 0.2802976965904236 0.014065185561776161 
0.06531190127134323 0.46430718898773193 0.47038084268569946 
0.6252128481864929 0.34818437695503235 0.02660280652344227 
0.6837327480316162 0.3002202808856964 0.016046948730945587 
0.02562950737774372 0.6394851803779602 0.3348853290081024 
0.7246206402778625 0.26196423172950745 0.013415093533694744 
0.22291283309459686 0.5887678265571594 0.1883193403482437 
0.9401566386222839 0.05600114166736603 0.0038421836216002703 
0.10419511795043945 0.8685258030891418 0.027279041707515717 
0.8410097360610962 0.15243743360042572 0.006552864331752062 
0.708577573299408 0.2675786018371582 0.023843826726078987 
0.8234734535217285 0.15582510828971863 0.02070143073797226 
0.09672153741121292 0.8801080584526062 0.023170381784439087 
