(QUERY): 'MUSLIM' '04'
Negative Neutral Positive
0.4840928614139557 0.46217286586761475 0.053734295070171356 
0.024001222103834152 0.7186495661735535 0.2573491930961609 
0.8807700276374817 0.11495769023895264 0.004272247198969126 
0.14219805598258972 0.6429467797279358 0.21485517919063568 
0.012568806298077106 0.42183753848075867 0.5655936598777771 
0.9628733992576599 0.03468528389930725 0.0024413836654275656 
0.229829341173172 0.6340218186378479 0.1361488252878189 
0.09546950459480286 0.8702412843704224 0.03428930044174194 
0.01767764613032341 0.6516294479370117 0.33069291710853577 
0.2637079060077667 0.5892009139060974 0.14709120988845825 
0.18121251463890076 0.7069172263145447 0.1118701845407486 
0.8217830061912537 0.16921156644821167 0.009005487896502018 
0.0016899948241189122 0.05325555056333542 0.9450544714927673 
0.012433971278369427 0.5419715642929077 0.4455944299697876 
0.04776110127568245 0.7215166091918945 0.23072229325771332 
0.6062743067741394 0.3657732903957367 0.0279524102807045 
0.08465839177370071 0.8034361600875854 0.11190541833639145 
0.41331183910369873 0.5654598474502563 0.02122831717133522 
0.6144851446151733 0.365519255399704 0.01999559998512268 
0.24309882521629333 0.7172789573669434 0.039622288197278976 
0.08164210617542267 0.7615331411361694 0.15682481229305267 
0.28350234031677246 0.6752515435218811 0.041246090084314346 
0.33091971278190613 0.6167887449264526 0.05229153111577034 
0.7843854427337646 0.20720535516738892 0.008409217931330204 
0.00644872197881341 0.27547746896743774 0.718073844909668 
0.4557963013648987 0.5232651829719543 0.020938463509082794 
0.7472739815711975 0.2454174906015396 0.007308424450457096 
0.8845179080963135 0.1099853366613388 0.005496702156960964 
0.023796675726771355 0.6378222107887268 0.3383810818195343 
0.0557793490588665 0.8728829622268677 0.07133770734071732 
0.09928881376981735 0.7952556610107422 0.10545545816421509 
0.003962469752877951 0.5688835382461548 0.42715391516685486 
0.07987314462661743 0.8903208374977112 0.029806062579154968 
0.5860821008682251 0.3941013813018799 0.019816460087895393 
0.7264235615730286 0.26169276237487793 0.01188367698341608 
0.7695457935333252 0.22354313731193542 0.006911053322255611 
0.7153171300888062 0.27819374203681946 0.006489163730293512 
